@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute attr155 numeric
@attribute attr156 numeric
@attribute attr157 numeric
@attribute attr158 numeric
@attribute attr159 numeric
@attribute attr160 numeric
@attribute attr161 numeric
@attribute attr162 numeric
@attribute attr163 numeric
@attribute attr164 numeric
@attribute attr165 numeric
@attribute attr166 numeric
@attribute attr167 numeric
@attribute attr168 numeric
@attribute attr169 numeric
@attribute attr170 numeric
@attribute attr171 numeric
@attribute attr172 numeric
@attribute attr173 numeric
@attribute attr174 numeric
@attribute attr175 numeric
@attribute attr176 numeric
@attribute attr177 numeric
@attribute attr178 numeric
@attribute attr179 numeric
@attribute attr180 numeric
@attribute attr181 numeric
@attribute attr182 numeric
@attribute attr183 numeric
@attribute attr184 numeric
@attribute attr185 numeric
@attribute attr186 numeric
@attribute attr187 numeric
@attribute attr188 numeric
@attribute attr189 numeric
@attribute attr190 numeric
@attribute target {1,2}

@data
-0.435185,-0.445598,-0.447333,-0.426012,-0.379156,-0.339241,-0.336018,-0.367008,-0.388329,-0.402212,-0.409402,-0.416095,-0.407914,-0.391551,-0.351141,-0.260403,-0.138924,-0.061821,-0.021411,0.077509,0.210392,0.30708,0.413437,0.529462,0.572104,0.584252,0.673998,0.869357,1.148265,1.431882,1.63096,1.800784,2.045478,2.340996,2.556188,2.62263,2.602549,2.587178,2.649653,2.809064,3.000952,3.120944,3.111524,3.003184,2.877737,2.842781,2.859639,2.708658,2.320171,1.913338,1.717235,1.744506,1.822104,1.784917,1.593276,1.330732,1.092731,0.915718,0.792255,0.69879,0.624663,0.57855,0.569873,0.609292,0.585492,0.506902,0.372283,0.20593,0.058667,-0.032567,-0.07149,-0.080911,-0.078432,-0.082398,-0.075209,-0.059094,-0.026121,0.019,0.068583,0.111721,0.141471,0.160065,0.171717,0.177915,0.179155,0.173948,0.164528,0.148909,0.119407,0.041065,0.020487,0.007844,-0.005792,-0.0405,-0.044963,-0.03579,-0.014965,0.033875,0.054204,0.070319,0.093375,0.220805,0.241134,0.246588,0.245845,0.241878,0.233201,0.218326,0.158825,0.132298,0.110234,0.100565,0.107259,0.125852,0.154859,0.175684,0.192046,0.200724,0.197996,0.167007,0.124613,0.092384,0.071063,0.031396,-0.026369,-0.06554,-0.149832,-0.241561,-0.362297,-0.467662,-0.571044,-0.657567,-0.713844,-0.76194,-0.800863,-0.836811,-0.875734,-0.878709,-0.874743,-0.875734,-0.909699,-0.92631,-0.921103,-0.91317,-0.899039,-0.838051,-0.821936,-0.793178,-0.748305,-0.732686,-0.725744,-0.726488,-0.731446,-0.752767,-0.831853,-0.91912,-0.949862,-0.969695,-0.968208,-0.960274,-1.004404,-0.988041,-0.961266,-0.965729,-0.961514,-0.963745,-0.942424,-0.945151,-0.932508,-0.90598,-0.89656,-0.879949,-0.845736,-0.80012,-0.729959,-0.684094,-0.651121,-0.644427,-0.65484,-0.678888,-0.743099,-0.822432,-0.869041,-0.944408,-0.978372,-1.000685,-1.035889,-1.042583,-1.050268,-1.052748,1
-0.566566,-0.580692,-0.576172,-0.547919,-0.504128,-0.455534,-0.440561,-0.446776,-0.511474,-0.515994,-0.502151,-0.49424,-0.499325,-0.477571,-0.422479,-0.327834,-0.200698,-0.111986,-0.064805,0.022777,0.14963,0.24145,0.321687,0.423395,0.476509,0.499959,0.595452,0.807627,1.438783,1.650393,1.796175,2.001004,2.261208,2.444848,2.484401,2.447673,2.443153,2.523389,2.68471,2.883041,3.015545,3.017805,2.916379,2.794047,2.762687,2.792069,2.666911,2.298784,1.910032,1.739388,1.789959,1.897318,1.88291,1.683166,1.383691,1.105689,0.894361,0.748862,0.652239,0.585281,0.544598,0.541207,0.568895,0.588671,0.563809,0.48216,0.350504,0.193421,0.055833,-0.023556,-0.03966,0.001306,0.015149,0.065438,0.091713,0.133526,0.188618,0.314059,0.365478,0.396555,0.403901,0.395143,0.377344,0.325642,0.283829,0.247383,0.155281,0.119118,0.099059,0.037751,0.034361,0.043402,0.065438,0.093408,0.114315,0.126463,0.146805,0.212068,0.271398,0.299085,0.315471,0.318579,0.312646,0.302193,0.286654,0.23806,0.205852,0.126181,0.105839,0.104992,0.120248,0.145957,0.211785,0.229584,0.23467,0.227324,0.203027,0.105274,0.075892,0.027015,-0.033445,-0.117072,-0.168773,-0.265396,-0.370777,-0.494805,-0.595666,-0.687768,-0.77083,-0.828182,-0.875929,-0.939496,-0.981592,-0.995153,-0.995718,-1.005889,-1.046008,-1.076237,-1.130482,-1.154214,-1.113531,-1.015778,-0.930456,-0.899661,-0.85813,-0.794279,-0.776481,-0.753879,-0.753879,-0.765462,-0.823097,-0.859825,-0.916612,-0.950515,-0.938931,-0.975094,-0.981027,-0.971421,-0.950232,-0.973964,-0.970009,-0.953623,-0.948537,-0.922262,-0.888925,-0.862368,-0.819142,-0.740318,-0.694549,-0.617703,-0.473333,-0.418806,-0.37445,-0.33744,-0.327834,-0.341677,-0.384338,-0.518254,-0.689181,-0.791737,-0.882992,-0.967466,-1.042052,-1.092624,-1.127657,-1.156474,-1.172578,-1.190377,-1.1997,-1.1997,1
-0.529555,-0.557325,-0.535057,-0.440221,-0.438387,-0.466681,-0.485281,-0.493926,-0.49183,-0.486329,-0.459607,-0.401448,-0.311066,-0.186103,-0.103842,-0.069785,0.022693,0.141892,0.203457,0.269475,0.35619,0.385007,0.3947,0.489536,0.712217,1.031305,1.345416,1.560237,1.733142,1.986998,2.295083,2.513834,2.571993,2.536102,2.505975,2.553393,2.719486,2.948454,3.115072,3.142056,3.046696,2.919637,2.88296,2.918851,2.800437,2.420308,1.995643,1.777154,1.793135,1.882993,1.843173,1.624945,1.334151,1.077675,0.890361,0.755967,0.65563,0.578346,0.526475,0.520973,0.601139,0.598257,0.538788,0.415397,0.245111,0.092903,0.004092,-0.030751,-0.034418,-0.025249,-0.026035,-0.01739,-0.008482,0.018501,0.063299,0.170448,0.21839,0.249041,0.260044,0.262664,0.259258,0.249565,0.234632,0.192716,0.158135,0.107573,0.061727,0.033434,0.022431,0.018501,0.006712,-0.01084,-0.022367,-0.019486,-0.009268,0.015095,0.046009,0.068539,0.10312,0.130627,0.194812,0.267903,0.289124,0.297507,0.288862,0.278645,0.235418,0.17202,0.14556,0.124602,0.12303,0.140845,0.201361,0.227821,0.246421,0.249827,0.24354,0.2197,0.108359,0.062513,0.016143,-0.045683,-0.08367,-0.168289,-0.270722,-0.392803,-0.598717,-0.688575,-0.745424,-0.790746,-0.825589,-0.857813,-0.89187,-0.898681,-0.900777,-0.889512,-0.888202,-0.919377,-0.928547,-0.928808,-0.935882,-0.935882,-0.923569,-0.905754,-0.84419,-0.824018,-0.791008,-0.719227,-0.69853,-0.688575,-0.684384,-0.684122,-0.706652,-0.761405,-0.827685,-0.872745,-0.897895,-0.915972,-0.926189,-0.932214,-0.959984,-0.941645,-0.938502,-0.941121,-0.98199,-0.967057,-0.944527,-0.940335,-0.911256,-0.888202,-0.861218,-0.828995,-0.723942,-0.676,-0.606315,-0.575139,-0.56728,-0.578021,-0.608148,-0.694339,-0.809085,-0.874579,-0.930642,-0.980418,-1.023906,-1.055605,-1.077611,-1.093854,-1.102499,-1.111669,1
-0.459928,-0.442768,-0.432322,-0.403971,-0.347268,-0.286337,-0.251768,-0.252514,-0.266939,-0.28957,-0.319911,-0.336574,-0.35647,-0.355972,-0.324388,-0.254255,-0.153533,-0.069473,-0.008294,0.116552,0.293127,0.462241,0.853939,0.950434,0.979283,1.023053,1.129993,1.33293,1.57143,1.742037,1.875587,2.08698,2.366515,2.571442,2.640579,2.645056,2.665449,2.762441,3.10813,3.181993,3.12156,2.969606,2.809693,2.731105,2.701262,2.522946,2.12503,1.732089,1.55999,1.60202,1.695779,1.685831,1.529649,1.302589,1.095175,0.937999,0.828572,0.756201,0.707457,0.669655,0.622153,0.581616,0.518944,0.425434,0.293625,0.132717,-0.017247,-0.113244,-0.153284,-0.161989,-0.155771,-0.161989,-0.153036,-0.146072,-0.134135,-0.112498,-0.079919,-0.038635,0.007374,0.047414,0.074771,0.088698,0.094418,0.097154,0.093423,0.074522,0.050647,-0.020231,-0.041619,-0.087628,-0.098073,-0.10255,-0.094094,-0.074696,-0.049329,0.008866,0.085714,0.210062,0.232445,0.240155,0.238165,0.230953,0.219513,0.203845,0.183949,0.156095,0.090439,0.069548,0.06731,0.081237,0.111578,0.14938,0.180219,0.203099,0.215534,0.217026,0.198125,0.173006,0.143411,0.078253,0.011602,-0.032417,-0.080416,-0.110508,-0.185117,-0.27241,-0.386562,-0.488777,-0.585769,-0.668585,-0.721806,-0.764582,-0.798156,-0.826259,-0.865055,-0.877988,-0.883459,-0.898878,-0.914297,-0.919023,-0.920515,-0.917282,-0.900868,-0.856102,-0.839937,-0.81457,-0.755877,-0.746178,-0.74394,-0.750903,-0.764582,-0.787711,-0.815316,-0.837947,-0.853615,-0.885697,-0.908329,-0.907583,-0.897883,-0.892412,-0.903106,-0.900122,-0.903603,-0.913551,-0.911313,-0.901365,-0.902609,-0.896889,-0.88321,-0.864309,-0.835958,-0.799648,-0.7325,-0.676046,-0.651425,-0.643964,-0.649186,-0.669331,-0.739712,-0.825264,-0.87376,-0.914795,-0.952099,-0.984927,-1.008056,-1.025963,-1.039641,-1.046356,-1.053817,-1.05705,1
-0.548037,-0.545211,-0.523632,-0.490236,-0.434234,-0.370526,-0.337387,-0.338414,-0.358709,-0.385425,-0.404949,-0.40983,-0.407775,-0.415224,-0.4106,-0.372324,-0.296027,-0.186592,-0.10747,-0.051725,0.066959,0.223662,0.361612,0.675018,0.751572,0.778545,0.843025,0.993562,1.231956,1.491416,1.678689,1.819465,2.040134,2.328108,2.536446,2.601439,2.589365,2.598356,2.685699,2.853448,3.04329,3.144248,3.108541,2.975214,2.836751,2.78306,2.768161,2.597586,1.809703,1.630137,1.668927,1.764233,1.747792,1.575419,1.330859,1.10608,0.939615,0.824528,0.744636,0.687349,0.648045,0.631604,0.62775,0.611053,0.563014,0.474644,0.339776,0.175623,0.028425,-0.06534,-0.102075,-0.098736,-0.087175,-0.082551,-0.080753,-0.058404,-0.045816,-0.017815,0.019948,0.116025,0.157384,0.185642,0.195404,0.19489,0.187697,0.15276,0.134007,0.105492,0.025086,-0.00009,-0.022182,-0.052752,-0.061743,-0.056349,-0.039394,-0.013191,0.017122,0.08417,0.110116,0.208505,0.238048,0.257315,0.266306,0.263223,0.257315,0.24447,0.200799,0.105749,0.087767,0.08417,0.098813,0.132209,0.169458,0.197716,0.219295,0.22957,0.224689,0.177678,0.054885,0.029453,-0.016788,-0.077414,-0.111066,-0.197381,-0.288834,-0.404692,-0.606865,-0.692152,-0.74353,-0.786945,-0.820084,-0.850911,-0.881224,-0.885591,-0.894839,-0.897151,-0.894582,-0.896123,-0.912564,-0.924895,-0.9344,-0.935427,-0.943391,-0.937226,-0.925152,-0.905114,-0.859388,-0.795422,-0.767678,-0.750209,-0.736594,-0.726576,-0.722208,-0.725034,-0.735567,-0.755861,-0.783091,-0.819313,-0.903059,-0.932602,-0.953153,-0.946987,-0.929776,-0.959832,-0.981668,-0.955722,-0.952896,-0.96086,-0.942107,-0.928234,-0.917188,-0.894068,-0.854764,-0.821368,-0.67417,-0.568331,-0.560624,-0.569616,-0.598387,-0.6436,-0.683675,-0.790027,-0.855021,-0.90794,-0.99965,-1.028165,-1.068497,-1.084681,-1.089562,-1.092644,1
-0.484455,-0.468406,-0.448468,-0.407131,-0.350476,-0.279474,-0.235706,-0.229627,-0.249323,-0.27996,-0.302817,-0.31692,-0.325917,-0.322756,-0.292118,-0.217226,-0.107806,-0.020513,0.047571,0.173039,0.348111,0.515889,0.705794,0.899346,0.996122,1.029921,1.085846,1.202805,1.41897,1.67088,1.841818,1.959992,2.149654,2.395728,2.562289,2.611164,2.608246,2.637181,2.740036,2.903194,3.053707,3.098205,3.025501,2.881796,2.732742,2.658336,2.616999,2.429283,2.047285,1.685226,1.542736,1.607173,1.717809,1.719511,1.56997,1.341403,1.125967,0.964998,0.854605,0.784333,0.739592,0.708468,0.689016,0.666402,0.620203,0.542393,0.434918,0.295347,0.130973,-0.020513,-0.11656,-0.155708,-0.159112,-0.136012,-0.1258,-0.085679,-0.064038,-0.035346,0.002344,0.096931,0.136079,0.160152,0.17231,0.174012,0.168905,0.158693,0.130973,0.111521,0.081126,0.01134,-0.012975,-0.029996,-0.056014,-0.073521,-0.085679,-0.082032,-0.065254,0.013529,0.058269,0.110791,0.177659,0.193464,0.19857,0.193464,0.187142,0.173282,0.155532,0.125381,0.088664,0.05754,0.033468,0.02131,0.028604,0.050488,0.106171,0.129514,0.140942,0.141915,0.114195,0.048057,0.011097,-0.032185,-0.091271,-0.126286,-0.301115,-0.414426,-0.611868,-0.698918,-0.752656,-0.798369,-0.835085,-0.868155,-0.907789,-0.913138,-0.923351,-0.929916,-0.943533,-0.962013,-0.969308,-0.972712,-0.981222,-0.983654,-0.979763,-0.972469,-0.957636,-0.922378,-0.899279,-0.86475,-0.843596,-0.830709,-0.821955,-0.822928,-0.832411,-0.881285,-0.894416,-0.923594,-0.943533,-0.960311,-0.973198,-0.960068,-0.971253,-0.962742,-0.940858,-0.931375,-0.916786,-0.932348,-0.937454,-0.934293,-0.917758,-0.905844,-0.868155,-0.855267,-0.831438,-0.794722,-0.743173,-0.657338,-0.558131,-0.543541,-0.54573,-0.568343,-0.606762,-0.640561,-0.732717,-0.791074,-0.935266,-0.965903,-1.011373,-1.020857,-1.029124,-1.033014,1
-0.556052,-0.55983,-0.554036,-0.529602,-0.486022,-0.436901,-0.425313,-0.435642,-0.466122,-0.474687,-0.46461,-0.44471,-0.392062,-0.295079,-0.16812,-0.084236,-0.041412,0.054815,0.186561,0.272964,0.365161,0.478266,0.520082,0.53041,0.619584,0.828916,1.135483,1.449607,1.668512,1.835272,2.077856,2.373087,2.570076,2.609373,2.565038,2.524985,2.563778,2.714165,2.923497,3.071364,3.086227,2.994534,2.886719,2.873116,2.902589,2.760515,2.368049,1.948881,1.748869,1.783128,1.883889,1.858195,1.65768,1.381341,1.125659,0.933708,0.799191,0.698178,0.624622,0.573485,0.564921,0.624874,0.613286,0.532173,0.389848,0.218553,0.065647,-0.031336,-0.073656,-0.080709,-0.072144,-0.066854,-0.06635,-0.047961,-0.03058,-0.00539,0.039449,0.153814,0.194874,0.218553,0.2314,0.234171,0.232156,0.220316,0.189332,0.165653,0.130135,0.03693,0.009725,-0.001107,-0.007405,-0.046702,-0.044687,-0.028817,0.040961,0.074968,0.098395,0.221324,0.245255,0.25659,0.257598,0.253568,0.242988,0.222331,0.196637,0.166409,0.09386,0.073708,0.067914,0.082273,0.149531,0.175477,0.193362,0.200164,0.200668,0.183034,0.159355,0.104189,0.08051,0.046754,0.001412,-0.060053,-0.099098,-0.188776,-0.288026,-0.406673,-0.504915,-0.600387,-0.687042,-0.745231,-0.793093,-0.827856,-0.858588,-0.889069,-0.902168,-0.896122,-0.936426,-0.960609,-0.966655,-0.967914,-0.960609,-0.943732,-0.914763,-0.879496,-0.842466,-0.811734,-0.785284,-0.742712,-0.701652,-0.693843,-0.693843,-0.721804,-0.764124,-0.782009,-0.81123,-0.851535,-0.876977,-0.876473,-0.891588,-0.896878,-0.896626,-0.923076,-0.936175,-0.928114,-0.918541,-0.926854,-0.911992,-0.901916,-0.892343,-0.887053,-0.865641,-0.829367,-0.779994,-0.696362,-0.620539,-0.589555,-0.582501,-0.588547,-0.610211,-0.686034,-0.786544,-0.84423,-0.948014,-0.992853,-1.024089,-1.058096,-1.066661,-1.068424,-1.064897,-1.067416,1
-0.576365,-0.57111,-0.550351,-0.51803,-0.481241,-0.468628,-0.498847,-0.510146,-0.509358,-0.483343,-0.452599,-0.39111,-0.287578,-0.160396,-0.080513,-0.041097,0.047458,0.167282,0.237706,0.290786,0.375399,0.414026,0.426114,0.534376,0.772711,1.457498,1.687687,1.862168,2.099189,2.384298,2.571392,2.584531,2.513582,2.456561,2.471013,2.598984,2.800005,2.953464,2.986311,2.92272,2.8431,2.85072,2.905114,2.784501,2.399276,1.992241,1.802256,1.840358,1.94573,1.922343,1.718694,1.417556,1.135864,0.927485,0.777441,0.663135,0.577471,0.523603,0.524128,0.617938,0.61058,0.530172,0.390902,0.219049,0.069268,-0.023491,-0.057126,-0.050819,-0.031637,-0.018498,0.006203,0.016713,0.0401,0.080305,0.13575,0.263983,0.314172,0.340713,0.347282,0.342815,0.330464,0.290523,0.266085,0.236917,0.194874,0.142582,0.09975,0.073735,0.054553,0.003575,0.000684,0.011984,0.055604,0.08556,0.104217,0.153881,0.239019,0.261618,0.272129,0.27318,0.268713,0.25899,0.236917,0.209852,0.17464,0.132071,0.096071,0.073472,0.069794,0.084772,0.113151,0.146523,0.168859,0.1841,0.190669,0.186202,0.087137,0.065326,0.031429,-0.018761,-0.089447,-0.137009,-0.329096,-0.44603,-0.54746,-0.654146,-0.741912,-0.794467,-0.840978,-0.879605,-0.909036,-0.931109,-0.948189,-0.951868,-0.962379,-0.956598,-0.9587,-0.96632,-0.979459,-0.993911,-1.02886,-1.020452,-0.987868,-0.96816,-0.910875,-0.841503,-0.813386,-0.746379,-0.717737,-0.716949,-0.723518,-0.738233,-0.763985,-0.784744,-0.835985,-0.851226,-0.836773,-0.885649,-0.909824,-0.926116,-0.919809,-0.918233,-0.93978,-0.943722,-0.932948,-0.937941,-0.932423,-0.919809,-0.915605,-0.872773,-0.842029,-0.796043,-0.729562,-0.671752,-0.609212,-0.558497,-0.475986,-0.454964,-0.455752,-0.486234,-0.584774,-0.725095,-0.808656,-0.943985,-1.003897,-1.042787,-1.076159,-1.100597,-1.111634,-1.113736,1
-0.464889,-0.464394,-0.454505,-0.421375,-0.36451,-0.311602,-0.278719,-0.283664,-0.349182,-0.363027,-0.373164,-0.377119,-0.368466,-0.328167,-0.245837,-0.133344,-0.048047,0.010054,0.126502,0.288195,0.434559,0.769566,0.84967,0.87835,0.939417,1.081331,1.320904,1.58347,1.767908,1.906855,2.110579,2.374875,2.559561,2.606289,2.598624,2.615684,2.703453,2.869843,3.051315,3.136859,3.08395,2.803337,2.740291,2.716062,2.540771,2.147912,1.762469,1.593359,1.637614,1.74714,1.740465,1.57086,1.332029,1.11273,0.944856,0.832611,0.759923,0.704048,0.663006,0.644958,0.641497,0.621471,0.562875,0.466453,0.328989,0.16161,0.010054,-0.088099,-0.128152,-0.135569,-0.129388,-0.124443,-0.092797,-0.077963,-0.052745,-0.01912,0.026371,0.07656,0.121557,0.149001,0.16161,0.167049,0.164082,0.150979,0.137875,0.120321,0.090406,0.008076,-0.016401,-0.080435,-0.077468,-0.060162,-0.035438,0.020685,0.060737,0.087933,0.120321,0.174961,0.19919,0.216744,0.22243,0.220452,0.214024,0.201168,0.183119,0.156418,0.091395,0.065929,0.057029,0.065435,0.088922,0.122052,0.148259,0.167296,0.178175,0.181142,0.167791,0.148506,0.081752,0.042442,0.001153,-0.056948,-0.095764,-0.182544,-0.275258,-0.391459,-0.592216,-0.678501,-0.733635,-0.778385,-0.814976,-0.8486,-0.867885,-0.891372,-0.897306,-0.901756,-0.894339,-0.93093,-0.94799,-0.953429,-0.954912,-0.947742,-0.93365,-0.913624,-0.865907,-0.839205,-0.794208,-0.776654,-0.763304,-0.756381,-0.772204,-0.784071,-0.809042,-0.839947,-0.861457,-0.894339,-0.929941,-0.93365,-0.918568,-0.962577,-0.946259,-0.916838,-0.925985,-0.944034,-0.944034,-0.948237,-0.946259,-0.927222,-0.906207,-0.892608,-0.88618,-0.863929,-0.83253,-0.709406,-0.678007,-0.62312,-0.615456,-0.622131,-0.643394,-0.711631,-0.796681,-0.8486,-0.934144,-0.972219,-0.999168,-1.018699,-1.034028,-1.042681,-1.048368,-1.051829,1
-0.690649,-0.690649,-0.680961,-0.646147,-0.552602,-0.538374,-0.561381,-0.565317,-0.565317,-0.547758,-0.507192,-0.450278,-0.362788,-0.238062,-0.143609,-0.087906,0.010785,0.134603,0.212708,0.295657,0.404339,0.459133,0.491526,0.599602,0.815451,1.128477,1.456641,1.671279,1.798124,1.982186,2.223767,2.38906,2.425993,2.404499,2.409949,2.489568,2.650016,2.84982,2.985142,2.987867,2.896139,2.784733,2.755368,2.779889,2.646989,2.284011,1.906805,1.74121,1.808114,1.932235,1.933143,1.750595,1.44877,1.159962,0.944718,0.791232,0.691027,0.622912,0.573567,0.56509,0.59385,0.604748,0.567209,0.469729,0.318968,0.147923,-0.001627,-0.089117,-0.113033,-0.095474,-0.012223,0.034398,0.09555,0.132787,0.183646,0.32139,0.384661,0.434915,0.459436,0.46095,0.446721,0.387386,0.271741,0.227845,0.174261,0.126429,0.099789,0.077386,0.060433,0.038031,0.024105,0.027435,0.044086,0.122796,0.137933,0.159427,0.217249,0.264779,0.297171,0.323206,0.33138,0.329563,0.322601,0.306556,0.249642,0.144896,0.124613,0.130668,0.152464,0.18516,0.228148,0.25721,0.262962,0.256302,0.248734,0.221488,0.141263,0.107357,0.082533,0.051049,-0.011012,-0.109703,-0.174791,-0.401538,-0.525659,-0.726977,-0.817494,-0.878041,-0.921634,-0.987933,-1.018206,-1.022445,-1.015482,-1.00973,-1.025169,-1.052113,-1.059984,-1.034857,-1.003675,-0.924964,-0.889847,-0.832631,-0.796908,-0.703666,-0.648871,-0.633735,-0.611938,-0.60225,-0.648569,-0.692162,-0.716684,-0.734242,-0.776625,-0.869564,-0.888939,-0.871078,-0.904379,-0.918304,-0.923753,-0.935257,-0.926175,-0.941917,-0.930414,-0.91013,-0.908314,-0.890756,-0.859271,-0.838685,-0.798119,-0.732729,-0.651899,-0.5856,-0.512641,-0.386099,-0.341294,-0.335845,-0.352495,-0.396392,-0.546245,-0.73515,-0.844135,-0.941009,-1.029408,-1.11054,-1.168665,-1.210139,-1.243137,-1.260696,-1.277043,-1.285217,1
-0.418477,-0.41247,-0.402074,-0.376198,-0.32953,-0.272004,-0.244511,-0.248208,-0.269925,-0.323061,-0.33854,-0.345009,-0.347089,-0.337616,-0.298341,-0.213553,-0.102659,-0.021567,0.032494,0.147084,0.30973,0.454585,0.772945,0.847798,0.867667,0.932586,1.08368,1.318868,1.57716,1.764294,1.914464,2.141335,2.424116,2.621184,2.672473,2.657225,2.666928,2.747326,2.907199,3.080703,3.157174,3.103113,2.964033,2.816635,2.75472,2.73462,2.556727,2.169059,1.786704,1.612045,1.647855,1.736571,1.710695,1.53673,1.297845,1.082063,0.922421,0.808523,0.731359,0.676605,0.635713,0.622313,0.624161,0.611917,0.563631,0.46914,0.333295,0.168801,0.017015,-0.083252,-0.130382,-0.142165,-0.144706,-0.152099,-0.152561,-0.146555,-0.128765,-0.10058,-0.061305,0.025332,0.0586,0.076389,0.090944,0.09441,0.094179,0.089558,0.077313,0.050976,-0.021567,-0.045132,-0.056222,-0.063384,-0.091569,-0.100118,-0.098269,-0.081404,-0.003547,0.036652,0.060448,0.115433,0.147547,0.174808,0.190749,0.196987,0.199528,0.194677,0.183587,0.168108,0.144312,0.074541,0.052593,0.04728,0.054672,0.075927,0.130219,0.153553,0.165567,0.170881,0.165105,0.150319,0.084706,0.060217,0.034573,-0.001006,-0.045594,-0.074704,-0.15002,-0.238273,-0.352633,-0.451514,-0.545543,-0.630793,-0.687858,-0.733602,-0.769411,-0.803604,-0.843572,-0.851427,-0.860206,-0.862285,-0.860437,-0.885157,-0.902485,-0.902947,-0.898557,-0.908029,-0.905257,-0.894399,-0.875454,-0.859744,-0.84773,-0.829248,-0.799907,-0.790204,-0.80938,-0.840106,-0.862747,-0.940142,-0.954235,-0.97988,-0.985193,-0.953773,-0.955852,-0.924432,-0.923508,-0.932981,-0.933212,-0.915191,-0.911726,-0.877764,-0.873837,-0.858127,-0.798521,-0.776804,-0.703106,-0.685316,-0.679541,-0.682313,-0.694558,-0.718354,-0.802218,-0.869909,-0.899712,-0.926974,-0.946842,-0.96879,-0.976645,-0.98219,-0.979187,-0.981035,1
