@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute target {1,2}

@data
-1.085768,-1.00512,-0.80914,-0.791172,-0.681273,-0.410495,0.333309,0.558957,0.709807,1.215009,1.537184,2.196997,2.381276,2.497861,2.836334,2.905282,2.85472,2.603582,2.52544,2.344086,1.601118,1.431882,1.561421,1.556824,1.401377,0.965124,0.704793,0.508395,0.376767,-0.002239,-0.025221,0.045816,0.702286,0.681392,0.326623,0.18413,0.080499,0.061695,0.098049,0.309072,0.650052,0.630412,0.379274,0.322026,0.55645,0.606176,0.535139,0.14694,-0.24878,-0.934501,-1.041475,-0.944112,-0.986734,-0.920711,-0.656201,-0.268002,-0.099602,-0.292656,-0.670826,-0.779054,-0.792426,-0.941604,-1.002195,-0.843823,-0.236662,-0.152671,-0.270927,-0.524991,-1.336071,-1.570077,-1.723434,-1.774832,2
-0.597404,-0.624736,-0.516747,-0.540864,-0.514871,-0.476284,-0.216091,-0.18072,0.278035,0.327341,0.422736,0.644878,1.254229,1.721826,2.396828,2.668276,2.761259,2.72696,2.573417,2.62701,2.887739,2.896314,2.717313,2.758848,2.624062,1.82794,1.595079,1.561316,1.58838,1.530232,0.950089,0.816375,0.638447,0.512236,0.499642,0.589945,0.553502,0.2984,0.282591,0.447656,0.64729,0.604148,0.10493,0.029096,0.043566,0.243736,0.188803,0.046782,0.177281,0.167366,-0.01619,-0.249318,-0.827853,-0.928608,-1.036329,-1.09019,-1.090458,-0.941202,-0.976305,-0.922713,-0.945222,-0.872871,-0.817135,-0.652337,-0.242083,-0.152851,-0.150976,-0.242351,-0.758183,-0.981397,-1.088314,-1.133868,2
-1.124338,-1.106734,-0.934882,-0.866141,-0.487648,0.055991,0.269759,0.439515,0.956747,1.262309,1.88894,2.051151,2.517666,2.610718,2.587245,2.351682,2.311025,2.171867,1.492423,1.332726,1.473561,1.469788,1.320571,0.890521,0.623941,0.427359,0.361553,0.082817,0.160779,1.118121,1.222489,1.176383,0.655797,0.428198,0.267663,0.275208,0.497777,0.69352,0.639869,0.436581,0.328859,0.351493,0.530051,0.437838,0.16539,-0.070173,-0.35813,-1.109668,-1.221581,-1.281939,-1.21236,-1.22745,-1.092483,-0.594531,-0.389985,-0.484714,-0.914763,-0.904284,-1.021227,-0.985599,-0.822549,-0.6398,-0.374896,0.302033,0.519154,0.532566,0.369936,0.017849,-1.164158,-1.485647,-1.704024,-1.777376,2
-0.89191,-0.783351,-0.775348,-0.693929,-0.305273,0.16341,0.213167,0.329033,0.601822,1.335293,1.57468,1.735778,2.271615,2.480383,2.533619,2.430627,2.439673,2.826937,2.832156,2.7062,2.786576,2.640786,1.834595,1.648096,1.781707,1.752828,1.551019,1.020749,0.826595,0.575726,0.411496,0.455685,0.382964,0.009618,-0.041878,0.007878,0.39897,0.65471,0.670368,0.613652,0.134183,0.094865,0.101824,0.283452,0.511704,0.213862,0.381225,0.387835,-0.252733,-0.898521,-0.997338,-1.045702,-0.981332,-0.960455,-0.601723,-0.513693,-0.631994,-0.808751,-0.822669,-0.884951,-0.939231,-0.93088,-0.7496,-0.252037,-0.114251,-0.099637,-0.205065,-0.429838,-0.987247,-1.298659,-1.431226,-1.478199,2
-0.509042,-0.544087,-0.470388,-0.501053,-0.460081,-0.417562,-0.218369,-0.130497,0.062512,0.282578,0.323035,0.415803,0.633808,1.239892,1.70167,2.355942,2.615692,2.685268,2.507721,2.476798,2.5858,2.921311,2.935484,2.735517,2.725983,2.767728,2.648676,1.885402,1.653225,1.623333,1.652451,1.590091,0.974215,0.839186,0.661638,0.542071,0.53099,0.630716,0.606235,0.3805,0.364266,0.536659,0.613966,0.082612,0.015097,0.029528,0.224083,0.162753,0.003501,0.019993,0.105546,0.119204,-0.025618,-0.241045,-0.807961,-0.913613,-1.027769,-1.078791,-1.105591,-1.020296,-1.030088,-0.880629,-0.738127,-0.304437,-0.21605,-0.207803,-0.273256,-0.421943,-0.798941,-0.939382,-1.042457,-1.091934,2
-0.958629,-0.955362,-0.842087,-0.732442,-0.181315,0.014739,0.065567,0.164683,0.385062,1.00154,1.360971,2.039534,2.098349,2.049336,2.095082,2.510424,2.519864,2.360117,2.421111,2.310014,1.587522,1.415794,1.571547,1.566101,1.398367,0.91259,0.736505,0.505598,0.358558,0.390871,0.09788,0.174486,1.226638,1.288359,1.167096,0.647555,0.353112,0.321163,0.443878,0.55207,0.474738,0.185015,0.198085,0.315354,0.281952,-0.147913,-0.434005,-1.03814,-1.192078,-1.320602,-1.316971,-1.212409,-0.87331,-0.782908,-0.792347,-0.88638,-0.927769,-0.822118,-0.912884,-0.825386,-0.68234,-0.354858,0.481636,0.688581,0.706734,0.528471,0.153791,-0.768748,-1.128542,-1.247626,-1.458202,-1.538076,2
-0.538916,-0.543636,-0.461828,-0.499585,-0.460779,-0.407026,-0.187559,-0.087659,0.372777,0.391655,0.477922,0.692144,1.294171,1.716848,2.333297,2.568234,2.629328,2.518415,2.549355,3.101825,3.116508,2.88262,2.844338,2.866101,2.729753,1.918748,1.689579,1.6825,1.730746,1.670962,1.001286,0.849206,0.504142,0.484477,0.550815,0.492081,0.101393,0.027188,0.023255,0.166944,0.394802,0.433084,0.337379,0.064421,0.029548,0.055506,0.310634,0.22699,0.074385,0.089593,0.181628,0.19736,0.047378,-0.161339,-0.339115,-0.670544,-0.869035,-0.973393,-1.016919,-1.005645,-0.891847,-0.970247,-0.905219,-0.717479,-0.425905,-0.322071,-0.280905,-0.348292,-0.855138,-0.980735,-1.074867,-1.116033,2
-0.897743,-0.932811,-0.830441,-0.820522,-0.741177,-0.639515,-0.158126,0.0622,0.168821,0.395523,1.032415,1.370343,1.996609,2.053993,2.013257,2.061077,2.484373,2.487915,2.315409,2.352956,2.241376,1.550997,1.384867,1.426665,1.535765,1.530098,1.35582,0.873015,0.701571,0.489038,0.353371,0.381,0.147568,0.117104,1.277891,1.320752,1.197837,0.660127,0.345932,0.314406,0.465305,0.585741,0.525523,0.190074,0.298466,0.214161,-0.245619,-0.432649,-0.824773,-1.138968,-1.282783,-1.343355,-1.328831,-0.866571,-0.813792,-0.911203,-0.88322,-0.956544,-0.946271,-0.80352,-0.510224,0.53119,0.742307,0.758601,0.709364,0.592117,0.223017,-0.713901,-1.090794,-1.214418,-1.421992,-1.500984,2
-0.84066,-0.85514,-0.746365,-0.75025,-0.66655,-0.607925,-0.386843,-0.277362,-0.063697,0.149967,0.203295,0.313836,0.544099,1.178384,1.56298,2.074363,2.265778,2.316987,2.260481,2.301448,2.778574,2.795173,2.597753,2.638014,2.506637,1.727202,1.540378,1.684822,1.663279,1.475748,0.975667,0.664175,0.419785,0.420139,0.349506,0.000932,-0.026262,0.071565,0.564583,0.909978,0.985556,0.909978,0.312776,0.203295,0.187756,0.486887,0.454396,0.160562,0.178221,0.335379,0.301828,-0.183774,-0.349055,-0.927892,-1.079753,-1.193119,-1.187821,-1.131315,-0.739302,-0.914472,-0.889044,-0.601214,-0.390728,0.15915,0.324784,0.337145,0.191994,-0.119497,-0.8841,-1.266577,-1.432918,-1.499666,2
-0.638196,-0.650439,-0.535878,-0.573774,-0.512849,-0.456297,-0.232422,-0.116986,0.086775,0.314149,0.351461,0.449698,0.68844,1.344034,1.755055,2.331067,2.542116,2.595753,2.489937,2.498099,2.932149,2.945267,2.779984,2.839451,2.699529,1.859705,1.644575,1.66119,1.743977,1.708122,1.51398,1.012593,0.715259,0.464273,0.524032,0.465439,0.085026,0.022936,0.039552,0.261678,0.542397,0.518493,0.131958,0.079488,0.091731,0.401891,0.336011,0.12846,0.242439,-0.035657,-0.209976,-0.387502,-0.820095,-0.919789,-1.011613,-1.051258,-1.006074,-0.780159,-0.795608,-0.941944,-1.026188,-0.971386,-0.864695,-0.631783,-0.310254,-0.198024,-0.281686,-0.449593,-0.879562,-1.108684,-1.204298,-1.238986,2
-0.979913,-0.985647,-0.829677,-0.841146,-0.752074,-0.695115,-0.377058,-0.339212,0.098498,0.15584,0.2732,0.532003,1.259099,2.386824,2.435374,2.361976,2.39103,2.831034,2.851677,2.734317,2.82033,2.675063,1.848192,1.642526,1.756063,1.728921,1.528606,0.984622,0.790042,0.538884,0.381003,0.433757,0.372975,0.011338,-0.033771,0.288491,0.603872,0.561056,0.324425,0.110731,0.066769,0.327101,0.563732,0.551117,0.32863,0.280463,0.51977,0.572907,0.520153,0.156605,-0.218794,-0.76316,-0.941685,-0.953918,-0.914543,-0.686322,-0.262374,-0.168715,-0.219941,-0.609866,-0.756662,-0.800624,-0.919513,-0.995204,-0.731049,-0.296779,-0.249377,-0.362914,-1.273504,-1.46235,-1.578563,-1.624437,2
-0.749665,-0.746119,-0.553009,-0.200639,0.265211,0.293259,0.39868,0.660136,1.325867,1.737233,2.560289,2.653459,2.528373,2.515155,2.610259,2.916527,2.944253,2.830772,2.937805,2.799178,1.941949,1.728206,1.73143,1.797197,1.745615,1.544768,1.026368,0.723324,0.448005,0.420924,0.486369,0.417056,0.009235,-0.053308,-0.052018,0.154955,0.44188,0.353545,0.065976,0.020197,0.049211,0.422859,0.406739,0.183002,0.231683,0.379981,0.414477,0.387396,0.064364,-0.185164,-0.348615,-0.808662,-0.953414,-0.883134,-0.763528,-0.545271,-0.487886,-0.559779,-0.864435,-0.896352,-0.86379,-0.941808,-0.993713,-0.786417,-0.600077,-0.471445,-0.378597,-0.464674,-1.071408,-1.268064,-1.354464,-1.370584,2
-0.767492,-0.757618,-0.661738,-0.666835,-0.607587,-0.011924,0.170597,0.204044,0.306612,0.540418,1.161882,1.549222,2.084045,2.292049,2.346837,2.277396,2.308294,2.78578,2.793744,2.603896,2.626831,2.504194,1.716454,1.513228,1.628856,1.594773,1.409385,0.931899,0.661143,0.422559,0.450272,0.082681,0.102749,0.6226,0.93604,0.996562,0.915335,0.500919,0.310116,0.205636,0.192576,0.439123,0.471295,0.135877,0.134921,0.226341,0.184294,-0.206231,-0.360084,-0.929946,-1.080295,-1.213762,-1.267594,-1.208983,-0.908604,-0.917841,-0.838207,-0.873883,-0.938228,-0.877387,-0.778004,-0.610454,-0.504063,0.075673,0.344199,0.352163,0.218696,-0.068624,-0.778641,-1.139224,-1.293396,-1.350095,2
-0.908078,-0.95838,-0.80997,-0.7957,-0.672977,-0.434309,-0.334775,0.13507,0.17788,0.288474,0.539985,1.239222,1.659835,2.210663,2.421861,2.487147,2.386899,2.793598,2.802517,2.676583,2.770409,2.629135,1.798256,1.598117,1.742602,1.715489,1.51428,0.988425,0.803983,0.561391,0.396927,0.425467,0.355187,-0.020118,-0.058291,0.006995,0.430462,0.731919,0.797918,0.732632,0.212129,0.111524,0.120086,0.509661,0.473272,0.202853,0.222118,0.422257,0.373738,-0.296602,-0.857419,-1.005828,-1.118206,-1.11,-1.040433,-0.604837,-0.527065,-0.628026,-0.745398,-0.662274,-0.877397,-0.897375,-0.616967,-0.074701,0.076562,0.084411,-0.055436,-0.329423,-0.980855,-1.316204,-1.484592,-1.513845,2
-0.497904,-0.51101,-0.441287,-0.538007,-0.496855,-0.437879,-0.214032,-0.102371,0.112826,0.37232,0.38097,0.484244,0.733778,1.399814,1.850652,2.484972,2.708819,2.753379,2.609215,2.605021,3.023882,3.021523,2.844333,2.904095,2.746826,1.895998,1.682636,1.700722,1.772018,1.718546,1.507019,0.987244,0.679258,0.420549,0.414783,0.532735,0.481885,0.119117,0.054898,0.041268,0.124097,0.08609,0.266163,0.288181,0.081896,0.057781,0.136416,0.337459,0.270095,0.063024,0.081634,0.243359,0.201945,-0.171046,-0.726731,-0.858313,-0.919124,-1.019252,-1.017155,-0.808511,-0.766048,-0.963421,-0.930657,-0.975216,-0.963945,-0.924628,-0.812442,-0.50865,-0.456489,-0.486895,-0.90261,-1.102342,2
-0.300662,-0.298457,-0.197532,-0.279595,-0.272246,-0.17573,-0.072356,0.264958,0.447701,0.785995,0.904557,1.008422,1.110571,1.198023,1.413591,2.000522,2.330243,2.535277,2.65139,2.699647,2.701117,2.599702,2.703322,2.185469,2.045106,1.608581,1.522109,1.484875,1.358719,0.755375,0.52217,0.383766,0.432023,0.396994,0.116756,0.02269,0.089075,0.036898,0.178976,0.217436,0.204208,0.074377,0.003093,0.062129,0.186815,0.065068,0.161584,0.166238,0.061394,-0.233297,-0.711465,-0.853053,-0.942465,-1.001011,-0.964512,-0.835416,-0.833211,-0.928257,-1.226377,-1.289578,-1.27684,-1.066661,-0.97627,-0.775645,-0.437106,-0.350144,-0.324913,-0.40771,-0.788383,-0.946874,-1.023303,-1.04094,2
-0.382094,-0.369402,-0.316439,-0.409186,-0.410162,-0.363788,-0.07969,-0.042103,0.507057,0.532685,0.615669,0.828011,1.442337,1.866533,2.497701,2.727616,2.775209,2.640726,2.653174,2.780823,2.965829,3.076393,3.061749,2.851604,2.876743,2.710287,1.851156,1.641011,1.661513,1.736199,1.693242,1.496521,1.003986,0.712809,0.478013,0.467518,0.548549,0.497294,0.121425,0.023064,0.070414,0.011593,0.208802,0.143879,0.04259,0.00842,0.089207,0.279339,0.197819,0.011105,0.025993,0.168531,0.181222,-0.148762,-0.685962,-0.788716,-0.897084,-0.976407,-1.178498,-0.999349,-0.964203,-0.88488,-0.874629,-0.989587,-0.961763,-0.897572,-0.873897,-0.766994,-0.519018,-0.551235,-0.856324,-1.02693,2
-0.340751,-0.347903,-0.291167,-0.417751,-0.392243,-0.338606,-0.112852,-0.010345,0.213502,0.483834,0.487887,0.590156,0.839987,1.498892,1.945394,2.581891,2.795249,2.82028,2.640773,2.635529,2.765927,3.097049,3.098241,2.904192,2.941858,2.772364,1.909397,1.696516,1.708913,1.768987,1.70486,1.491264,0.988026,0.700053,0.455228,0.446646,0.535326,0.540571,0.479305,0.059741,-0.03323,-0.076379,-0.090444,-0.198195,-0.160053,-0.004385,0.041624,0.039001,-0.066605,-0.059691,0.051636,0.272384,0.259749,0.074998,0.29813,-0.069465,-0.188421,-0.490698,-0.645412,-0.757931,-0.838745,-0.81586,-0.658762,-0.637068,-0.700718,-0.881178,-0.958178,-0.915983,-0.949834,-0.834692,-0.914076,-1.0111,2
-0.484695,-0.498725,-0.33345,-0.391815,-0.387606,-0.303144,-0.085115,0.196611,0.753049,0.872025,1.123166,1.49216,1.796896,2.248949,2.429097,2.507666,2.58371,2.874416,2.893777,2.664524,2.645162,2.520293,1.933831,1.79858,1.875465,1.822992,1.632181,1.104927,0.893071,0.742667,0.564203,0.208677,-0.071646,-0.114578,-0.110369,0.003837,0.0796,0.279951,0.320638,0.336072,0.263956,0.098119,0.071181,0.175005,0.082967,0.279951,0.28893,0.192122,0.001872,-0.181082,-0.351969,-0.784661,-0.977716,-1.027103,-1.022052,-0.997639,-0.895219,-1.068351,-1.050673,-0.924682,-0.906162,-0.832644,-0.72405,-0.344393,-0.22682,-0.21307,-0.293323,-0.474593,-0.814966,-1.045903,-1.158425,-1.191256,2
-0.399509,-0.322354,-0.121331,-0.096137,-0.248611,-0.304771,-0.258321,-0.002187,0.145825,0.357871,1.15068,1.301578,1.362462,1.381882,1.459563,1.61571,1.826706,1.978392,2.409831,2.631324,2.764115,3.099241,3.193192,3.169048,3.053053,2.682498,2.450508,2.252109,1.6039,1.492892,1.660586,1.671083,1.553513,1.174036,1.019988,0.911341,0.717403,0.633687,0.203823,-0.080916,-0.173555,-0.214757,-0.170406,0.04164,0.111184,0.044789,-0.057035,-0.064121,0.146875,0.045051,0.185978,0.221931,0.182303,0.044526,-0.096925,-0.260683,-0.666403,-0.828849,-0.898394,-0.880811,-0.78581,-0.774263,-0.997331,-0.891308,-0.830948,-0.711542,-0.605781,-0.65092,-0.915189,-1.034071,-1.091019,-1.115425,2
-0.393445,-0.265963,0.009834,0.057454,0.044061,-0.111943,-0.212887,-0.186597,-0.037289,0.072087,0.241484,0.488759,0.816393,1.550778,1.752169,1.832032,1.81343,1.74076,1.744233,1.96125,1.994236,2.076331,2.381146,2.593699,3.087505,3.126692,3.029964,2.488786,2.184219,1.945872,1.620223,1.377412,1.323096,1.530192,1.570371,1.496709,1.045314,0.954291,0.877157,0.814905,0.36971,-0.125336,-0.215863,-0.258027,-0.211151,-0.094582,0.025459,0.094905,0.045797,-0.091854,0.084488,0.077543,-0.002071,0.116483,0.127395,-0.010007,-0.142698,-0.300934,-0.690324,-0.829215,-0.884523,-0.922718,-0.810117,-0.876587,-1.024406,-1.048216,-0.862201,-0.532584,-0.648409,-0.877331,-0.993404,-1.054168,2
-0.490206,-0.504563,-0.41082,-0.461492,-0.446853,-0.389988,-0.225585,-0.113825,-0.008821,0.538155,0.736621,0.890326,1.332018,1.689537,2.238203,2.4499,2.52253,2.501979,2.551525,2.814176,2.890465,2.876671,2.721277,2.778987,2.677924,2.025943,1.868297,1.953877,1.899263,1.682218,1.099208,0.871746,0.579819,0.411757,0.328992,0.277476,-0.018111,-0.062027,0.058178,0.095901,0.323081,0.383324,0.300841,0.129119,0.098716,0.231308,0.117859,0.321954,0.325051,0.218077,0.017641,-0.170972,-0.34748,-0.772281,-0.968213,-1.036057,-1.027893,-0.965397,-0.843503,-0.813663,-1.088137,-1.105309,-0.80747,-0.651512,-0.314261,-0.178291,-0.284703,-0.481761,-0.837873,-1.052947,-1.153729,-1.196518,2
-0.28977,-0.250054,-0.011292,0.013238,-0.135346,-0.19305,-0.162679,-0.098901,0.088931,0.229805,0.434925,0.718075,1.362404,1.541358,1.624994,1.647189,1.7105,2.003462,2.20718,2.381462,2.505982,2.624662,2.912017,2.909213,2.463229,2.347353,2.116535,1.786661,1.517996,1.418473,1.523369,1.535284,1.469169,1.031829,0.758024,0.105285,-0.194685,-0.300049,-0.355184,-0.353782,-0.132308,-0.072501,0.059261,0.132385,0.093137,-0.037925,0.054355,0.108556,0.020947,0.115564,0.116031,0.045711,0.000155,-0.112684,-0.275519,-0.653051,-0.799766,-0.891112,-0.878964,-0.933865,-0.842752,-0.911671,-1.101138,-1.122397,-0.957461,-0.83294,-0.720568,-0.62455,-0.714494,-0.83551,-0.969609,-0.99227,2
-0.374228,-0.375,-0.295747,-0.401504,-0.389667,-0.343608,-0.070339,-0.031742,0.528434,0.575522,0.655548,0.850335,1.43547,1.819385,2.399631,2.612431,2.659777,2.593904,2.642279,3.007667,3.121658,3.096698,2.844015,2.810049,2.831921,2.688082,1.89555,1.708482,1.832251,1.790823,1.586515,1.054901,0.742777,0.530492,0.579125,0.555966,0.472596,0.033874,-0.080374,-0.064421,0.154812,0.197784,0.176426,0.019721,-0.037403,0.103091,0.254908,0.241784,0.093313,0.221714,0.228919,0.036704,-0.105591,-0.264612,-0.669627,-0.809863,-0.875479,-0.935948,-0.797512,-0.791337,-0.845116,-0.981493,-1.030897,-1.005938,-0.905842,-0.820413,-0.632573,-0.538396,-0.674773,-0.904041,-1.027038,-1.093168,1
-0.307687,-0.314484,-0.13774,-0.263258,-0.288507,-0.19188,0.053571,0.177632,0.889464,0.985605,1.05941,1.149239,1.529676,1.796249,1.996543,2.264573,2.45904,2.538429,2.619518,2.74455,3.102408,3.168202,3.105322,2.774897,2.652293,2.467052,1.713461,1.552255,1.599111,1.704235,1.70205,1.544729,1.106024,0.953801,0.790652,0.664892,0.545201,0.312618,0.003558,-0.087727,-0.127301,-0.057137,0.108682,0.155053,0.11111,-0.006639,-0.071704,0.227644,0.20458,0.010841,0.134417,0.130532,0.014483,-0.068548,-0.195522,-0.590769,-0.764357,-0.914638,-0.983102,-1.157175,-1.31037,-1.402869,-1.036271,-0.863654,-0.826508,-0.968535,-0.776981,-0.565762,-0.605578,-0.964408,-1.013449,-1.031415,1
-0.492254,-0.493066,-0.42249,-0.486576,-0.464132,-0.374357,-0.172905,-0.080426,0.131032,0.37629,0.40279,0.503922,0.744043,1.405186,1.811607,2.387031,2.600111,2.645539,2.527913,2.543055,3.036547,3.061154,2.88539,2.940012,2.808594,1.997917,1.790515,1.894892,1.842163,1.612588,1.047709,0.705375,0.462009,0.54881,0.483101,0.060186,-0.048788,-0.02986,0.211883,0.251092,0.211613,0.03666,-0.021207,0.100206,0.287597,0.277592,0.135088,0.251363,0.264342,-0.11639,-0.700738,-0.809711,-0.909491,-0.911925,-0.698304,-0.681809,-0.719125,-0.918685,-0.976282,-0.940047,-0.971414,-0.914899,-0.948971,-0.857844,-0.538764,-0.506045,-0.545795,-0.644223,-0.987098,-1.077954,-1.130683,-1.147449,1
-0.415986,-0.363349,-0.203463,-0.315902,-0.348522,-0.318126,0.005848,0.131879,0.869284,0.967391,1.046469,1.153225,1.583461,1.751008,1.872591,2.065097,2.322349,2.517327,2.596652,2.666834,2.771366,3.120299,3.18801,3.123017,2.802256,2.713046,2.666834,2.474081,1.708998,1.5501,1.597547,1.693923,1.684533,1.534037,1.114922,0.96492,0.798855,0.60882,0.540615,0.305357,-0.00725,-0.103379,-0.149096,-0.157993,-0.121666,0.071335,0.102966,0.084432,-0.038881,-0.101402,0.197366,0.191435,0.063427,0.177102,0.078748,-0.05272,-0.226939,-0.639629,-0.810636,-0.843009,-0.837325,-0.923076,-0.802975,-0.758,-0.931478,-0.940374,-0.901329,-0.733535,-0.712777,-0.732052,-1.004131,-1.050342,1
-0.327351,-0.306276,-0.188791,-0.313301,-0.338979,-0.306034,-0.116846,0.015658,0.135081,0.764416,0.91969,1.061157,1.557261,1.889369,2.111986,2.392255,2.589679,2.65363,2.663562,2.752705,3.105888,3.192125,3.144889,2.846451,2.752463,2.56594,1.76607,1.582938,1.61782,1.706722,1.680075,1.503242,1.057524,0.905156,0.797844,0.616893,0.56893,0.515153,0.42068,0.281393,-0.042237,-0.139859,-0.18322,-0.155604,0.051994,0.07864,0.078398,-0.057983,-0.108368,-0.085355,0.216231,0.203635,0.085907,0.21502,0.063379,-0.06525,-0.602291,-0.738914,-0.808194,-0.894188,-0.761926,-0.748603,-0.797293,-0.945058,-0.976549,-0.971947,-0.835809,-0.724379,-0.77961,-0.961288,-1.023786,-1.029115,1
-0.331628,-0.276255,-0.117518,-0.113365,-0.285253,-0.263565,-0.195502,0.057369,0.196495,0.590338,1.029864,1.130458,1.191831,1.279736,1.453008,1.668272,1.960136,2.173784,2.444191,2.636382,2.70606,2.745975,2.844494,3.149047,3.180195,3.089982,2.76328,2.614695,2.406122,1.641739,1.482541,1.522917,1.604823,1.583135,1.432935,1.052013,0.92004,0.770762,0.621254,0.495511,0.27171,-0.03492,-0.138975,-0.193656,-0.238647,-0.208884,-0.050378,-0.004234,-0.108981,-0.157433,0.158426,0.159349,0.049986,0.181036,0.201801,0.149889,-0.05753,-0.202193,-0.585654,-0.715781,-0.774384,-0.828143,-0.762848,-0.807147,-0.94235,-0.955963,-0.949733,-0.878671,-0.893437,-0.811761,-0.959885,-0.980881,1
-0.318337,-0.279348,-0.113528,-0.112823,-0.277704,-0.258209,-0.189392,0.062862,0.198384,0.978632,1.082681,1.158545,1.240046,1.414322,1.635337,1.900274,2.08371,2.330092,2.508595,2.657035,2.784101,3.141813,3.197008,3.117621,2.7686,2.616402,2.42545,1.670098,1.512968,1.562527,1.660938,1.655067,1.507566,1.094894,0.947159,0.790499,0.601191,0.417755,-0.028034,-0.12856,-0.176943,-0.156744,0.037965,0.067325,0.052293,-0.060446,-0.126211,-0.105542,0.169025,0.164092,0.035382,0.158925,0.165736,0.047126,-0.06256,-0.128794,-0.611693,-0.713393,-0.814624,-0.919847,-0.846801,-0.853378,-0.902936,-1.051376,-1.061475,-0.930651,-0.829656,-0.687792,-0.677693,-0.691315,-0.95038,-0.99712,1
-0.397441,-0.347084,-0.183946,-0.180275,-0.342625,-0.325052,-0.261319,-0.006122,0.123182,0.487224,0.915262,1.024895,1.107512,1.197474,1.370053,1.597973,1.762422,1.874939,2.054862,2.301928,2.49208,2.57155,2.653906,2.770357,3.105549,3.155644,3.07801,2.754883,2.606696,2.41497,1.649117,1.499618,1.669575,1.674296,1.530305,1.112758,0.856774,0.64223,0.512665,0.283696,-0.020547,-0.156669,-0.136999,-0.074839,0.144426,0.106658,-0.016088,-0.086903,-0.067495,0.215241,0.212094,0.091184,0.204226,0.015385,-0.175554,-0.669948,-0.80712,-0.849871,-0.924358,-0.881607,-0.756238,-0.735518,-0.759648,-1.048941,-1.051826,-0.899442,-0.705618,-0.621427,-0.733157,-0.973404,-1.070185,-1.11451,1
-0.393731,-0.396104,-0.224731,-0.337837,-0.36262,-0.331246,-0.007218,0.113797,0.783735,0.968027,1.096425,1.571524,1.881314,2.088016,2.352986,2.539123,2.602927,2.648538,2.749253,3.100964,3.172413,3.116783,2.801192,2.700214,2.515395,1.745006,1.581806,1.629263,1.729715,1.716532,1.552277,1.092997,0.812736,0.688293,0.575714,0.509274,0.410141,-0.039384,-0.129816,-0.165673,-0.076031,0.120916,0.1573,0.120652,-0.029629,-0.090005,-0.069704,0.209503,0.203439,0.084796,0.198429,0.01941,-0.121907,-0.695611,-0.801072,-0.896777,-0.936325,-0.767852,-0.761524,-0.800808,-0.963217,-0.970599,-0.887813,-0.885176,-0.799226,-0.696402,-0.559567,-0.607025,-0.930261,-1.048113,-1.101897,-1.118244,1
-0.402663,-0.321355,-0.106682,-0.087843,-0.274752,-0.285659,-0.235833,0.019989,0.169963,0.380917,1.176147,1.315957,1.397761,1.494686,1.674158,1.810249,1.896515,2.051942,2.280992,2.460712,2.710833,3.183807,3.191243,3.075479,2.699182,2.480791,2.256699,1.868751,1.529886,1.404702,1.572523,1.58938,1.476838,1.126817,0.998658,0.912145,0.808031,0.680368,0.365796,-0.050411,-0.143618,-0.184024,-0.135437,0.096092,0.071798,-0.11164,-0.094784,0.162526,0.142695,0.029409,0.127574,0.004124,-0.131719,-0.298797,-0.703849,-0.844898,-0.910589,-0.959175,-0.821101,-0.843906,-0.960663,-0.974296,-0.887535,-0.910837,-0.883321,-0.821844,-0.602958,-0.575938,-0.615352,-0.991897,-1.037508,-1.053373,1
