@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute target {1,2}

@data
-0.78522,-0.671675,-0.353818,-0.463257,-0.63954,-0.73294,-0.515965,0.023024,0.710073,1.926948,2.514598,3.003213,4.071448,5.169568,6.344157,6.572287,7.704366,7.617939,6.848503,5.881881,3.965145,4.263893,3.46061,2.296065,1.903557,1.705846,1.428502,0.669185,-0.171225,-0.329047,-0.279474,-0.228246,-0.148443,0.00034,0.249607,0.380672,0.377437,0.308103,0.154669,-0.025991,-0.101463,-0.184803,-0.06962,0.095766,0.252946,0.420746,0.558714,0.568696,0.523954,0.37632,0.189078,0.050231,0.14992,0.353412,0.28964,0.164266,-0.037491,-0.354725,-0.924564,-1.497415,-1.772773,-2.021564,-2.146504,-2.23115,-2.320595,-2.711421,-3.407173,-3.084141,-2.613452,-2.376407,-2.166419,-2.086732,-2.042934,-2.12986,-2.261088,-2.398272,-2.394849,-2.283137,-2.211397,-2.142862,-2.065412,-2.0023,-1.896882,-1.694634,-1.521285,-1.414429,-1.499154,-1.732431,-1.999971,-2.271508,-2.450495,-2.536779,-2.565185,-2.577212,1
-1.242088,-1.206533,-1.061006,-1.199119,-1.209453,-1.150057,-0.757522,-0.244286,0.185548,0.840059,0.971869,2.085242,3.925988,5.375808,6.664299,6.244883,7.138971,7.547262,7.299556,6.730471,4.598753,4.705638,3.498911,2.006342,1.343289,1.167013,1.393049,0.786097,-0.014208,-0.101011,-0.083882,-0.100027,-0.080297,0.159771,0.505781,0.632186,0.60099,0.522045,0.311509,0.075882,0.011606,-0.060879,0.026225,0.169136,0.300336,0.510733,0.706435,0.735401,0.664562,0.503558,0.339076,0.420798,0.616642,0.677068,0.548686,0.320123,0.07968,-0.209986,-0.654797,-1.352993,-1.864943,-2.134198,-2.251566,-2.289892,-2.284278,-2.331841,-2.313279,-2.271407,-2.123262,-1.934761,-1.759174,-1.706882,-1.78045,-1.992449,-2.26976,-2.417433,-2.383913,-2.397082,-2.341657,-2.355824,-2.318959,-2.220284,-2.087271,-1.772991,-1.469721,-1.270888,-1.348021,-1.646189,-2.073372,-2.509489,-2.740915,-2.831698,-2.857558,-2.867726,1
-1.020902,-0.867949,-0.53847,-0.593008,-0.774669,-0.875133,-0.661066,-0.096014,0.601452,1.863558,2.46567,3.024806,4.241945,5.333248,6.49102,6.675813,7.739866,7.674326,6.906133,5.893547,3.957529,4.237209,3.446917,2.330305,1.907118,1.67928,1.408206,0.655076,-0.210428,-0.402606,-0.402119,-0.36673,-0.312143,-0.173658,0.075554,0.242815,0.264434,0.238278,0.078059,-0.105865,-0.171781,-0.257051,-0.168479,0.000768,0.147232,0.335306,0.482469,0.51685,0.485361,0.366086,0.188754,0.185939,0.3319,0.439305,0.394014,0.29847,0.200221,-0.043571,-0.506226,-1.196895,-1.708166,-1.967515,-2.099776,-2.11224,-2.097993,-2.201574,-2.275819,-2.304644,-2.240918,-2.138543,-2.018385,-1.948679,-1.902538,-1.933988,-2.10842,-2.290975,-2.34194,-2.359626,-2.344097,-2.338466,-2.3026,-2.2685,-2.214523,-2.057743,-1.903843,-1.787407,-1.82233,-1.983165,-2.189862,-2.405002,-2.54103,-2.603522,-2.620851,-2.625395,1
-0.82152,-0.734275,-0.482549,-0.592504,-0.766041,-0.868675,-0.61438,-0.053992,0.576474,1.661725,2.11447,2.818392,4.217248,5.460767,6.65208,6.650543,7.706004,7.725449,7.06251,6.117999,4.059785,4.252082,3.338026,2.173614,1.697048,1.474389,1.341386,0.587836,-0.298066,-0.478507,-0.453792,-0.42761,-0.394853,-0.240587,0.031469,0.181852,0.210633,0.19178,0.025355,-0.155341,-0.21187,-0.27141,-0.162792,0.008755,0.164661,0.360003,0.528075,0.554359,0.516543,0.393886,0.226022,0.258929,0.423071,0.535777,0.480733,0.335912,0.162234,-0.076505,-0.526114,-1.161974,-1.608665,-1.869379,-2.005184,-2.048633,-2.059213,-2.160567,-2.213162,-2.234007,-2.159976,-2.032356,-1.915173,-1.864886,-1.888056,-2.010243,-2.23865,-2.429699,-2.427672,-2.41248,-2.295265,-2.218474,-2.17139,-2.139773,-2.097767,-1.982969,-1.866388,-1.812487,-1.925751,-2.243415,-2.431353,-2.469254,-2.536794,-2.56987,-2.572988,-2.572582,1
-0.813935,-0.651571,-0.314149,-0.369762,-0.591734,-0.723056,-0.529977,0.022911,0.794656,2.231049,2.869721,3.326866,4.438158,5.611693,6.771719,6.874519,7.83266,7.58279,6.80859,5.723875,3.792507,4.002802,3.223601,2.225529,1.848318,1.622836,1.297933,0.576015,-0.292956,-0.537723,-0.571995,-0.602365,-0.600709,-0.502505,-0.27884,-0.111812,-0.04607,-0.00596,-0.122045,-0.280554,-0.347914,-0.392493,-0.269385,-0.085448,0.053692,0.230633,0.382517,0.432805,0.404272,0.295232,0.140263,0.170523,0.36541,0.501502,0.448032,0.290258,0.099418,-0.085909,-0.452302,-1.091163,-1.566485,-1.806884,-1.929676,-1.962239,-1.984332,-2.030099,-2.064044,-2.066056,-2.041368,-1.974093,-1.907497,-1.895959,-1.961134,-2.097801,-2.283463,-2.382366,-2.389025,-2.311795,-2.209314,-2.195198,-2.195515,-2.2293,-2.246719,-2.195597,-2.104337,-2.037966,-2.054543,-2.14496,-2.244043,-2.34745,-2.415671,-2.444102,-2.449696,-2.452246,1
-0.803034,-0.660165,-0.297736,-0.374755,-0.589405,-0.712466,-0.511457,0.041223,0.78293,2.117265,2.768862,3.236113,4.343062,5.375933,6.445683,6.668565,7.799046,7.649883,6.80363,5.773068,3.867486,4.153955,3.389083,2.283461,1.907579,1.716204,1.367307,0.600178,-0.268025,-0.473698,-0.461019,-0.45414,-0.399614,-0.260727,-0.005685,0.151856,0.17767,0.157732,0.005613,-0.161836,-0.24614,-0.31769,-0.210346,-0.033534,0.112022,0.291014,0.414117,0.443677,0.417557,0.304647,0.118771,0.127,0.2822,0.407852,0.388541,0.273557,0.124868,-0.0927,-0.495136,-1.164928,-1.630167,-1.897048,-2.012592,-2.056394,-2.082355,-2.191992,-2.234911,-2.285751,-2.24701,-2.18554,-2.130292,-2.111312,-2.155396,-2.274411,-2.468524,-2.62963,-2.654604,-2.598184,-2.449905,-2.324792,-2.243483,-2.1624,-2.072334,-1.923105,-1.784209,-1.692524,-1.72559,-1.879921,-2.072014,-2.273282,-2.398908,-2.468303,-2.486835,-2.491252,1
-0.979845,-0.828766,-0.484816,-0.531307,-0.742815,-0.866674,-0.691364,-0.135914,0.587992,1.939178,2.630139,3.120241,4.266597,5.306484,6.420831,6.658799,7.712576,7.559824,6.775824,5.737803,3.826693,4.184017,3.446464,2.312592,1.905013,1.678621,1.34367,0.601882,-0.238466,-0.401938,-0.366385,-0.296501,-0.198995,-0.030146,0.224572,0.367998,0.350329,0.296613,0.127218,-0.052628,-0.135012,-0.222981,-0.113403,0.062486,0.224727,0.39337,0.522782,0.563332,0.535982,0.421787,0.256126,0.257245,0.420853,0.518636,0.437331,0.302427,0.158869,-0.124427,-0.604854,-1.28305,-1.782949,-2.028565,-2.154218,-2.173475,-2.176369,-2.235214,-2.291472,-2.289312,-2.201993,-2.049367,-1.898171,-1.836762,-1.858539,-2.008944,-2.298746,-2.566687,-2.638502,-2.612985,-2.543806,-2.386512,-2.355491,-2.269485,-2.15714,-1.937514,-1.721243,-1.571184,-1.63113,-1.866405,-2.160815,-2.460697,-2.659783,-2.743686,-2.773309,-2.787165,1
-0.999182,-0.888622,-0.574984,-0.663596,-0.830963,-0.921799,-0.687104,-0.126517,0.537521,1.683738,2.225988,2.901423,4.234039,5.392808,6.523826,6.621497,7.694753,7.650896,6.941124,5.997405,4.040947,4.322017,3.459253,2.222869,1.753978,1.557767,1.334106,0.564783,-0.277695,-0.414482,-0.348965,-0.290201,-0.20379,-0.008894,0.276644,0.401065,0.374645,0.293384,0.103164,-0.085036,-0.163373,-0.228221,-0.120275,0.055179,0.200921,0.381097,0.515618,0.543107,0.518684,0.398726,0.227192,0.255284,0.403242,0.496456,0.414776,0.243698,0.059569,-0.222489,-0.675439,-1.365148,-1.841832,-2.117974,-2.215764,-2.238776,-2.240896,-2.330225,-2.307312,-2.334989,-2.223786,-2.071494,-1.94587,-1.899876,-1.957995,-2.086801,-2.300963,-2.42917,-2.393371,-2.33944,-2.253594,-2.261187,-2.217861,-2.136921,-1.988279,-1.743365,-1.531166,-1.401677,-1.506969,-1.800388,-2.148876,-2.46938,-2.651823,-2.757517,-2.787833,-2.793044,1
-0.979009,-0.757849,-0.306838,-0.281728,-0.523681,-0.701863,-0.626524,-0.101952,0.769631,2.482863,3.394179,3.57943,4.389277,5.294458,6.358342,6.831177,7.91507,7.542781,6.573882,5.352399,3.564846,3.954509,3.374806,2.421534,2.111198,1.849065,1.255354,0.50322,-0.311205,-0.462282,-0.400823,-0.325904,-0.219464,-0.077752,0.124988,0.249039,0.239594,0.208461,0.068059,-0.074198,-0.180504,-0.280547,-0.192622,-0.014939,0.137845,0.295699,0.399007,0.414716,0.388581,0.286517,0.113807,0.084805,0.212256,0.315721,0.271544,0.166542,0.015313,-0.2413,-0.690002,-1.369401,-1.871188,-2.130914,-2.269251,-2.303029,-2.299486,-2.356336,-2.396649,-2.401605,-2.32527,-2.203247,-2.093207,-2.05774,-2.082389,-2.171449,-2.340589,-2.412599,-2.379036,-2.312749,-2.242863,-2.264898,-2.262267,-2.19308,-2.069872,-1.826396,-1.600278,-1.445393,-1.517647,-1.766907,-2.072247,-2.34555,-2.520294,-2.598014,-2.624481,-2.633212,1
-0.921415,-0.781994,-0.411255,-0.494738,-0.698567,-0.842001,-0.690468,-0.165853,0.578204,2.007127,2.725735,3.17633,4.274043,5.33185,6.458677,6.728048,7.801888,7.610091,6.798456,5.744816,3.870619,4.204128,3.470378,2.303698,1.902669,1.662437,1.266091,0.471227,-0.367448,-0.505486,-0.436995,-0.381792,-0.275584,-0.104644,0.163276,0.295562,0.293131,0.233063,0.070707,-0.09556,-0.174348,-0.265227,-0.160254,0.014024,0.164984,0.331169,0.472868,0.512261,0.490361,0.363345,0.211326,0.2498,0.405225,0.484959,0.418642,0.251764,0.087005,-0.202005,-0.654352,-1.348155,-1.829098,-2.091139,-2.183793,-2.200217,-2.19762,-2.297143,-2.282332,-2.328987,-2.215124,-2.070904,-1.917407,-1.868398,-1.866635,-1.997057,-2.17063,-2.385094,-2.315936,-2.295243,-2.228146,-2.218062,-2.202159,-2.126252,-2.043628,-1.830255,-1.640041,-1.511228,-1.614937,-1.906017,-2.254108,-2.556509,-2.735312,-2.827051,-2.853996,-2.861382,1
-0.830819,-0.66737,-0.303598,-0.351152,-0.554346,-0.698707,-0.522758,0.022197,0.773867,2.184919,2.83879,3.288216,4.363963,5.467887,6.613487,6.781181,7.778332,7.567299,6.77695,5.695522,3.759036,4.016146,3.285809,2.285081,1.912647,1.680422,1.334722,0.611957,-0.235834,-0.435242,-0.419492,-0.389926,-0.336098,-0.206331,0.018065,0.150648,0.167713,0.13997,-0.00235,-0.161426,-0.244115,-0.304067,-0.195227,-0.018756,0.13012,0.292468,0.425539,0.448895,0.41648,0.306167,0.130348,0.109673,0.26027,0.392438,0.361031,0.250994,0.086861,-0.129364,-0.535892,-1.190017,-1.672311,-1.932923,-2.087667,-2.145003,-2.167198,-2.224839,-2.278296,-2.28832,-2.255296,-2.174251,-2.102247,-2.0846,-2.137041,-2.270277,-2.449051,-2.56975,-2.574956,-2.467526,-2.35291,-2.274044,-2.257186,-2.201958,-2.125175,-1.972116,-1.804327,-1.698269,-1.74139,-1.913724,-2.108229,-2.277425,-2.402529,-2.447551,-2.464045,-2.470795,1
-0.875186,-0.822419,-0.631498,-0.786131,-0.881518,-0.914757,-0.574331,0.0012,0.516366,1.321442,1.552442,2.507727,4.127268,5.574199,6.845664,6.577406,7.526168,7.690667,7.213407,6.417056,4.340851,4.409253,3.351279,2.110934,1.55722,1.381492,1.447675,0.759082,-0.117741,-0.33013,-0.375651,-0.422111,-0.451626,-0.32315,-0.036847,0.148818,0.219846,0.21441,0.043747,-0.133766,-0.176868,-0.235932,-0.153412,-0.008318,0.113019,0.307318,0.49308,0.532995,0.515815,0.406973,0.235027,0.253395,0.411336,0.520536,0.468404,0.322484,0.157372,-0.049928,-0.437433,-1.092367,-1.563073,-1.829769,-1.955075,-1.993842,-2.008411,-2.099798,-2.119972,-2.151441,-2.084333,-1.986323,-1.908128,-1.887726,-1.932503,-2.070377,-2.284044,-2.437218,-2.430273,-2.432825,-2.35882,-2.297365,-2.278521,-2.264725,-2.197291,-2.096287,-1.988494,-1.90988,-1.939766,-2.065403,-2.201271,-2.324951,-2.397731,-2.426535,-2.421578,-2.418504,1
-0.842638,-0.645843,-0.244555,-0.268336,-0.506523,-0.6729,-0.538328,0.000643,0.816388,2.356638,3.154092,3.478847,4.423886,5.390157,6.459062,6.822646,7.863341,7.554421,6.652316,5.49695,3.657559,3.980763,3.326234,2.339464,2.016203,1.783138,1.312614,0.554581,-0.288869,-0.480788,-0.462967,-0.420178,-0.34142,-0.222708,-0.00225,0.142334,0.154541,0.131646,-0.006179,-0.159437,-0.250316,-0.322783,-0.202419,-0.027242,0.128183,0.278496,0.406537,0.446095,0.402011,0.298865,0.133871,0.116172,0.279377,0.409225,0.345532,0.221955,0.070451,-0.17071,-0.607568,-1.248999,-1.726407,-1.973753,-2.126056,-2.177635,-2.203599,-2.249358,-2.331354,-2.338653,-2.281727,-2.14257,-2.013226,-1.936976,-1.954354,-2.064095,-2.270532,-2.403321,-2.407738,-2.355436,-2.279639,-2.232979,-2.236964,-2.202995,-2.175254,-2.036658,-1.879798,-1.765284,-1.818765,-2.004944,-2.205346,-2.376696,-2.527261,-2.573564,-2.593384,-2.604961,1
-0.867033,-0.786142,-0.568645,-0.702582,-0.861955,-0.943939,-0.70083,-0.126829,0.462236,1.493803,1.963247,2.730332,4.181509,5.316993,6.36728,6.39196,7.474231,7.538288,6.933449,6.076676,4.088183,4.430544,3.527526,2.174361,1.65092,1.426068,1.273466,0.489941,-0.354976,-0.4303,-0.291976,-0.18909,-0.059491,0.188628,0.514191,0.639082,0.589637,0.494771,0.286613,0.092894,0.030044,-0.066171,0.023719,0.179266,0.349352,0.525343,0.654212,0.666517,0.624299,0.47471,0.290788,0.32149,0.469245,0.540144,0.460146,0.324642,0.172995,-0.155947,-0.715312,-1.349304,-1.791134,-2.054863,-2.187976,-2.219086,-2.21973,-2.302216,-2.3728,-2.393899,-2.293466,-2.136157,-1.994418,-1.929102,-1.970474,-2.146442,-2.460349,-2.776487,-2.821325,-2.7749,-2.565804,-2.357005,-2.237768,-2.078398,-1.901206,-1.634397,-1.365844,-1.244442,-1.419901,-1.962696,-2.343609,-2.522429,-2.713435,-2.818242,-2.854491,-2.86873,1
-1.122243,-0.954494,-0.574077,-0.606596,-0.810157,-0.921899,-0.72309,-0.156255,0.595946,1.962258,2.664506,3.152036,4.296997,5.309053,6.374429,6.624305,7.728675,7.62032,6.832765,5.79159,3.869134,4.214929,3.478041,2.333927,1.93968,1.722481,1.377083,0.591546,-0.291539,-0.479504,-0.425133,-0.359595,-0.250241,-0.066536,0.201217,0.321787,0.28917,0.228115,0.058161,-0.129177,-0.213738,-0.281187,-0.15025,0.044404,0.204274,0.378726,0.534087,0.591515,0.522708,0.374968,0.210946,0.265725,0.469508,0.566271,0.481641,0.30028,0.147467,-0.128463,-0.599038,-1.29379,-1.774158,-2.020878,-2.143528,-2.171904,-2.161332,-2.252113,-2.294774,-2.302911,-2.206649,-2.065483,-1.907939,-1.818564,-1.769806,-1.892349,-2.122556,-2.338723,-2.442439,-2.400178,-2.358676,-2.29293,-2.249736,-2.196783,-2.168892,-1.979664,-1.776152,-1.621367,-1.675813,-1.905974,-2.204121,-2.505893,-2.702024,-2.782722,-2.809518,-2.817122,1
-0.767365,-0.70016,-0.416729,-0.552106,-0.765213,-0.903547,-0.682871,-0.125059,0.554221,1.756805,2.347915,2.939857,4.242624,5.349073,6.434177,6.554617,7.7067,7.677889,6.943985,5.985658,3.952202,4.267359,3.418313,2.184839,1.727193,1.499598,1.256018,0.460973,-0.428448,-0.56697,-0.464963,-0.393243,-0.270132,-0.04409,0.25112,0.363607,0.334682,0.264949,0.082622,-0.11053,-0.168391,-0.231265,-0.105568,0.080908,0.257374,0.444603,0.602534,0.628703,0.568942,0.416567,0.252789,0.302908,0.488397,0.584837,0.506475,0.337512,0.153837,-0.140225,-0.638475,-1.276902,-1.713917,-1.963257,-2.087596,-2.130604,-2.138068,-2.232789,-2.296551,-2.322408,-2.224861,-2.075496,-1.922289,-1.879838,-1.902728,-2.072762,-2.33883,-2.575083,-2.539908,-2.498631,-2.315494,-2.166302,-2.059496,-1.972738,-1.918447,-1.758936,-1.601233,-1.529526,-1.698903,-2.1523,-2.46814,-2.594649,-2.741402,-2.821898,-2.852341,-2.863708,1
-0.925101,-0.736278,-0.334648,-0.355732,-0.574977,-0.688707,-0.540697,-0.006684,0.767199,2.261392,3.037359,3.426958,4.437044,5.44397,6.514246,6.777536,7.788417,7.525406,6.680146,5.575394,3.713744,4.053676,3.388532,2.345582,1.992754,1.769041,1.342856,0.600163,-0.255012,-0.457063,-0.428944,-0.38822,-0.281925,-0.110768,0.131776,0.25741,0.242031,0.192804,0.037446,-0.139029,-0.239054,-0.31717,-0.216256,-0.037352,0.114716,0.277698,0.385694,0.402747,0.384868,0.278215,0.087347,0.068235,0.200499,0.318493,0.284818,0.175398,0.027765,-0.204881,-0.629152,-1.288762,-1.784496,-2.040022,-2.172708,-2.213143,-2.223954,-2.271743,-2.304242,-2.322747,-2.292014,-2.206993,-2.15476,-2.140048,-2.195538,-2.288756,-2.463824,-2.547373,-2.477263,-2.386763,-2.298856,-2.281819,-2.24898,-2.206003,-2.113823,-1.901743,-1.688706,-1.513062,-1.497801,-1.686832,-1.969516,-2.260774,-2.431426,-2.505397,-2.527676,-2.534159,1
-0.823992,-0.65421,-0.231,-0.242129,-0.456757,-0.624077,-0.527201,-0.029619,0.76608,2.292857,3.055366,3.348839,4.266097,5.356864,6.525388,6.81806,7.85333,7.605391,6.73867,5.593215,3.67823,3.915405,3.243769,2.295811,1.945829,1.706376,1.279968,0.587083,-0.210514,-0.356129,-0.34127,-0.312439,-0.23093,-0.074696,0.145182,0.259281,0.231522,0.182948,0.030712,-0.133828,-0.23587,-0.307405,-0.218067,-0.034306,0.113418,0.305591,0.410155,0.404959,0.385576,0.276899,0.104171,0.111401,0.230197,0.340533,0.312286,0.188136,-0.028628,-0.253711,-0.641794,-1.291925,-1.749651,-2.019606,-2.133076,-2.175214,-2.200097,-2.289696,-2.293914,-2.334454,-2.274248,-2.193119,-2.137864,-2.152578,-2.213096,-2.36692,-2.518244,-2.632236,-2.610019,-2.537025,-2.412606,-2.311886,-2.266949,-2.17054,-2.012794,-1.787005,-1.583965,-1.453659,-1.523707,-1.8011,-2.114616,-2.343673,-2.450116,-2.517171,-2.531588,-2.532666,1
-0.844013,-0.709031,-0.338306,-0.393267,-0.603732,-0.745936,-0.607355,-0.102113,0.650478,2.049861,2.761712,3.150833,4.178835,5.23068,6.395466,6.693033,7.783568,7.666719,6.843902,5.794512,3.827228,4.050313,3.334407,2.317721,1.944798,1.705676,1.34435,0.654845,-0.169818,-0.334205,-0.310494,-0.265174,-0.174267,-0.025622,0.204832,0.332004,0.319325,0.275983,0.11398,-0.065289,-0.152142,-0.236413,-0.15582,0.011783,0.164224,0.352872,0.473132,0.462647,0.433481,0.327001,0.157035,0.128687,0.261081,0.363161,0.321305,0.21479,0.060869,-0.188906,-0.6007,-1.26898,-1.765836,-2.036129,-2.168871,-2.209906,-2.205437,-2.24671,-2.271135,-2.312294,-2.27839,-2.215656,-2.160693,-2.169996,-2.231921,-2.383757,-2.581041,-2.702884,-2.683514,-2.5055,-2.350948,-2.275034,-2.243609,-2.155252,-2.026379,-1.813353,-1.596909,-1.451091,-1.5177,-1.759647,-2.076191,-2.348068,-2.515023,-2.584478,-2.607438,-2.614758,1
-1.074426,-0.937208,-0.552917,-0.547425,-0.789948,-0.927276,-0.784784,-0.243216,0.506734,1.955692,2.721895,3.104249,4.105268,5.090227,6.223764,6.624261,7.849937,7.721689,6.836231,5.756538,3.828839,4.134853,3.407943,2.302241,1.921092,1.684547,1.261121,0.503465,-0.303284,-0.391556,-0.29387,-0.191185,-0.02675,0.182502,0.434294,0.538185,0.45567,0.356124,0.16435,-0.017406,-0.113255,-0.215919,-0.122864,0.090165,0.236757,0.460183,0.56029,0.532194,0.511144,0.399312,0.218103,0.255707,0.351986,0.438498,0.394684,0.243847,0.060601,-0.202314,-0.655991,-1.396894,-1.897753,-2.182131,-2.245755,-2.223243,-2.182605,-2.32161,-2.269665,-2.345414,-2.234572,-2.147507,-2.08824,-2.080037,-2.135235,-2.265123,-2.492293,-2.625086,-2.659492,-2.541262,-2.388837,-2.360793,-2.220744,-2.121781,-1.893801,-1.571955,-1.294872,-1.162141,-1.280149,-1.641463,-2.078419,-2.493894,-2.672463,-2.817024,-2.851446,-2.849892,1
-0.671583,-0.52925,-0.158604,-0.22739,-0.477245,-0.641081,-0.510542,-0.007459,0.760482,2.24106,3.00872,3.370108,4.376973,5.338746,6.387333,6.694712,7.732997,7.478179,6.606416,5.503763,3.677626,4.026002,3.363204,2.31865,1.970061,1.739873,1.288827,0.543672,-0.295334,-0.466504,-0.411159,-0.347809,-0.232667,-0.055255,0.194592,0.322284,0.310767,0.257128,0.1047,-0.056857,-0.152944,-0.241196,-0.141512,0.023643,0.19232,0.340923,0.462792,0.479108,0.457265,0.358314,0.189727,0.158853,0.30375,0.401389,0.347605,0.249497,0.111833,-0.159899,-0.602144,-1.240866,-1.732693,-1.990567,-2.15351,-2.211784,-2.236673,-2.228586,-2.262253,-2.30733,-2.284574,-2.16394,-2.090437,-2.068583,-2.177481,-2.387516,-2.688538,-2.884202,-2.91033,-2.781104,-2.560963,-2.360407,-2.294864,-2.181841,-2.042502,-1.836673,-1.610227,-1.464388,-1.525733,-1.785302,-2.081908,-2.340665,-2.535786,-2.602104,-2.632671,-2.650461,1
-1.124269,-0.932606,-0.548511,-0.573441,-0.774334,-0.863879,-0.69089,-0.147283,0.577045,1.962742,2.640069,3.126756,4.287296,5.438611,6.530411,6.728968,7.818178,7.536046,6.690545,5.647441,3.887384,4.243154,3.410695,2.217698,1.809889,1.644519,1.303037,0.512369,-0.270206,-0.371513,-0.312044,-0.29647,-0.204189,-0.025638,0.246535,0.376269,0.341963,0.306448,0.161732,-0.017557,-0.129899,-0.212115,-0.121336,0.053937,0.18598,0.368996,0.494993,0.518289,0.483253,0.346494,0.182789,0.269377,0.43657,0.521797,0.447876,0.250918,0.009911,-0.249158,-0.667186,-1.354495,-1.84724,-2.111428,-2.206874,-2.216639,-2.212272,-2.286974,-2.244246,-2.251586,-2.158422,-2.032268,-1.957009,-1.933955,-2.049743,-2.2173,-2.43405,-2.574585,-2.63517,-2.524721,-2.392884,-2.347785,-2.267221,-2.195848,-2.029673,-1.766751,-1.476976,-1.311555,-1.379248,-1.668854,-2.050934,-2.438917,-2.62862,-2.742946,-2.76618,-2.771087,1
-0.976851,-0.738576,-0.306583,-0.277072,-0.526904,-0.676067,-0.576908,-0.045094,0.811088,2.480056,3.344034,3.564735,4.392276,5.365864,6.441329,6.881877,8.00514,7.641949,6.659451,5.436868,3.626468,3.951487,3.307133,2.357456,2.052089,1.811343,1.263172,0.473471,-0.367888,-0.564237,-0.527647,-0.487954,-0.406737,-0.290746,-0.090723,0.046782,0.064341,0.068914,-0.058474,-0.208687,-0.305341,-0.382629,-0.269647,-0.067552,0.068604,0.253599,0.361297,0.386079,0.375938,0.277794,0.109017,0.140244,0.278171,0.395165,0.360709,0.221744,0.038195,-0.182105,-0.586125,-1.249962,-1.719064,-1.97946,-2.085242,-2.110179,-2.10183,-2.196816,-2.205301,-2.248,-2.166113,-2.063704,-1.98998,-1.963496,-2.009978,-2.118284,-2.268205,-2.384386,-2.420152,-2.339019,-2.259143,-2.297913,-2.232506,-2.202038,-2.107865,-1.934402,-1.779711,-1.688963,-1.748057,-1.951602,-2.172183,-2.358578,-2.448578,-2.519552,-2.537546,-2.535522,1
-0.834575,-0.652701,-0.268688,-0.30048,-0.555242,-0.74152,-0.619501,-0.076561,0.73126,2.298196,3.120895,3.463869,4.443759,5.358901,6.340744,6.738955,7.88802,7.585355,6.678574,5.503124,3.636447,4.025749,3.338707,2.272954,1.943946,1.709791,1.19342,0.372475,-0.477784,-0.628597,-0.530052,-0.439472,-0.303052,-0.117649,0.129706,0.24526,0.22136,0.170033,0.015796,-0.152532,-0.247873,-0.312349,-0.177296,0.02126,0.196486,0.366906,0.488362,0.517508,0.476697,0.354833,0.203894,0.24869,0.418632,0.525195,0.450831,0.274778,0.076807,-0.20951,-0.685839,-1.319993,-1.754634,-2.00313,-2.128383,-2.165326,-2.170999,-2.249494,-2.286548,-2.292514,-2.18738,-2.025029,-1.881345,-1.830359,-1.876556,-2.060401,-2.319435,-2.519017,-2.519668,-2.506999,-2.350765,-2.21995,-2.144577,-2.075726,-1.987836,-1.811428,-1.635761,-1.5524,-1.70284,-2.11824,-2.413968,-2.549491,-2.687835,-2.765152,-2.796509,-2.807218,1
