@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.498995,-0.530959,-0.368403,-0.156801,-0.001002,0.258027,0.446495,0.67783,0.963476,1.1126,1.242405,1.262139,1.242032,1.170268,1.079973,0.89337,0.632227,0.348198,0.166446,-0.131056,-0.358411,-0.465705,-0.457993,-0.324167,-0.121977,0.032413,0.600594,0.867501,1.49762,1.582236,1.502471,1.315537,1.349491,1.286931,1.179472,1.363131,1.25194,1.415948,1.631903,1.506451,1.153644,0.859624,0.546201,0.250813,-0.004982,-0.24834,-0.412141,-0.545594,-0.545636,-0.667315,-0.873651,-1.001134,-1.16651,-1.283044,-1.440742,-1.504065,-1.446704,-1.302065,-1.143998,-0.65438,-0.662174,-0.828006,-0.906154,-1.131727,-1.227917,-1.384778,-1.42253,-1.410386,-1.303827,-1.217172,-1.061,-0.955904,-0.791067,-0.669885,1
-0.529365,-0.533744,-0.484482,-0.221437,-0.057105,0.257448,0.511284,0.77811,1.102995,1.300306,1.344477,1.411708,1.400178,1.430088,1.369932,1.253701,0.951763,0.677639,0.378733,0.052051,-0.175544,-0.431214,-0.460936,-0.574996,-0.523076,-0.376412,-0.177902,0.092217,0.339839,0.630622,0.906207,1.219001,1.375398,1.383371,1.482906,1.427093,1.353162,1.363718,1.451425,1.472275,1.479425,1.502671,1.364729,1.098652,0.778447,0.512407,-0.052912,-0.284101,-0.440273,-0.567023,-0.644772,-0.753666,-1.051112,-1.189054,-1.276038,-1.39992,-1.379204,-1.167754,-0.881239,-0.726938,-0.580424,-0.670114,-0.748088,-0.859303,-0.930651,-1.225922,-1.350658,-1.34523,-1.362303,-1.305872,-1.043887,-0.93956,-0.823142,-0.678949,2
-0.532436,-0.486289,-0.424264,-0.165889,0.112912,0.345997,0.510314,0.753986,1.042902,1.202867,1.256071,1.256031,1.300296,1.263912,1.215178,1.04451,0.736931,0.498866,0.238845,-0.056815,-0.272925,-0.478722,-0.566507,-0.481584,-0.29935,0.248882,0.529722,0.82099,1.102967,1.402195,1.569492,1.49394,1.427053,1.319665,1.270028,1.254581,1.284064,1.366086,1.613168,1.5335,1.2467,0.943787,0.653302,0.357956,0.082095,-0.173182,-0.342713,-0.467627,-0.612732,-0.687617,-0.79971,-1.107171,-1.256272,-1.391524,-1.449206,-1.413457,-1.284838,-1.161316,-1.06126,-0.952461,-0.64049,-0.64296,-0.869106,-0.975593,-1.124893,-1.212458,-1.327617,-1.332839,-1.351874,-1.25094,-1.168844,-1.021073,-0.915724,-0.690244,2
-0.524818,-0.459782,-0.292048,-0.060957,0.192301,0.459548,0.720661,0.986595,1.194294,1.396375,1.431454,1.400895,1.469761,1.520336,1.433391,1.229373,1.123705,0.860096,0.632232,0.392876,0.116828,-0.115684,-0.380176,-0.48578,-0.480378,-0.360657,-0.184142,0.030249,0.245071,0.475926,0.699571,0.936064,1.124566,1.363663,1.33956,1.325787,1.328369,1.331813,1.387767,1.35979,1.33913,1.404338,1.25778,1.048963,0.799471,0.538659,0.271843,0.013269,-0.213518,-0.410564,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,-1.073795,6
-0.919212,-0.858514,-0.621239,-0.362828,-0.013281,0.321331,0.641126,0.934417,1.243211,1.390483,1.319531,1.276899,1.337716,1.470976,1.537457,1.393465,1.112038,0.848588,0.486758,0.141593,-0.167499,-0.489738,-0.747732,-0.902368,-0.804823,-0.652453,-0.173014,0.138463,0.810101,1.118895,1.593206,1.489758,1.326984,1.25782,1.245895,1.311183,1.389887,1.51003,1.493932,1.329965,0.978778,0.293486,-0.035759,-0.342585,-0.603889,-0.813975,-0.216689,-0.192213,-0.371324,-0.628991,-0.936801,-1.227916,-1.435558,-1.533073,-1.503828,-1.328473,-0.889698,-0.577684,-0.330631,-0.239823,-0.424211,-0.597956,-0.79564,-1.096356,-1.285335,-1.456456,-1.437168,-1.390422,-1.330858,-1.191903,-0.96867,-0.674782,-0.450297,-0.329558,3
-0.712887,-0.656975,-0.473069,-0.210789,0.063249,0.359947,0.658297,0.96197,1.311421,1.537176,1.567637,1.503583,1.511554,1.557104,1.487641,1.341597,0.996987,0.623822,0.35135,0.019806,-0.533508,-0.736915,-0.745057,-0.63551,-0.441497,-0.215258,0.054851,0.335294,0.62385,0.921203,1.224592,1.432981,1.450062,1.480524,1.468852,1.491342,1.489064,1.530913,1.459172,1.196778,1.007292,0.785323,0.632561,0.686225,0.433168,0.110877,-0.141753,-0.63235,-0.512783,-0.547457,-0.629219,-0.739306,-0.908267,-1.230444,-1.397113,-1.415122,-1.318455,-1.018013,-0.848739,-0.705002,-0.54908,-0.542731,-0.636023,-0.921647,-1.024247,-1.153978,-1.253902,-1.327289,-1.302043,-1.222502,-1.192325,-1.064018,-0.818562,-0.650228,1
-0.750681,-0.679746,-0.463501,-0.231092,0.060503,0.332793,0.671491,0.893985,1.085651,1.327599,1.354162,1.482937,1.456,1.414248,1.316563,1.144052,0.847518,0.54223,0.278545,0.005581,-0.260386,-0.50559,-0.643718,-0.646486,-0.500352,-0.286762,-0.022666,0.204393,0.765472,1.030243,1.314243,1.512493,1.483012,1.498501,1.415183,1.418513,1.473996,1.569062,1.503327,1.192165,0.905621,0.630188,0.329688,0.06301,-0.212161,-0.44644,-0.68476,-0.574355,-0.565114,-0.638854,-0.930899,-1.05799,-1.13286,-1.179252,-1.257344,-1.24205,-1.205407,-1.131368,-1.038011,-0.935014,-0.714914,-0.781771,-0.884282,-1.027835,-1.115074,-1.233665,-1.277584,-1.264602,-1.212044,-1.208266,-1.085638,-0.983613,-0.875715,-0.651462,5
-0.466303,-0.459667,-0.291363,-0.073435,0.184575,0.438575,0.694588,0.967142,1.144443,1.381174,1.42129,1.419639,1.501356,1.571352,1.479565,1.309198,1.044567,0.801728,0.572623,0.330972,0.07075,-0.170918,-0.392973,-0.469902,-0.439692,-0.315036,-0.141351,0.074992,0.298451,0.533251,0.762272,1.00214,1.249767,1.360209,1.294175,1.326366,1.335941,1.391905,1.3716,1.414026,1.451666,1.349808,1.160787,0.94238,0.669825,0.460052,0.224064,-0.006923,-0.190348,-0.370406,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,-1.073963,6
-0.746712,-0.784792,-0.614168,-0.3427,0.329845,0.586578,0.908468,1.185421,1.366697,1.382196,1.373841,1.438965,1.540606,1.534227,1.400343,1.143706,0.5234,0.195961,-0.090464,-0.392612,-0.631102,-0.760681,-0.743874,-0.40135,-0.162094,0.127807,0.407694,0.681841,0.98316,1.342522,1.474748,1.392242,1.335155,1.350368,1.344436,1.412654,1.487569,1.486197,1.5422,1.290283,0.96715,0.664587,0.349587,0.065554,-0.226293,-0.471131,-0.694696,-0.425397,-0.731276,-0.91201,-1.084516,-1.30958,-1.46524,-1.553266,-1.391974,-1.202581,-1.049849,-0.904802,-0.460447,-0.304397,-0.239592,-0.460542,-0.61943,-0.988105,-1.16195,-1.315352,-1.412021,-1.409396,-1.31009,-1.155859,-0.988233,-0.83802,-0.615284,-0.425397,2
-0.627598,-0.522671,-0.323019,-0.103003,0.193068,0.402922,0.664136,0.931928,1.147808,1.283299,1.325995,1.424383,1.400475,1.262975,1.044535,0.773317,0.252424,-0.061214,-0.349684,-0.60373,-0.643314,-0.596522,-0.412152,-0.16551,0.070023,0.347308,0.630697,0.918064,1.216381,1.381727,1.409692,1.464637,1.372983,1.304253,1.288734,1.356913,1.466567,1.585988,1.529428,1.369635,1.242573,0.958632,0.652399,0.352428,0.146907,-0.130062,-0.381193,-0.535551,-0.51117,-0.589905,-0.707948,-0.865259,-0.939819,-1.095318,-1.210509,-1.302395,-1.343803,-1.338722,-1.132811,-1.03415,-0.808266,-0.812638,-0.890112,-1.047227,-1.119561,-1.321651,-1.348718,-1.326551,-1.214318,-1.123425,-1.056364,-0.900629,-0.825872,-0.587305,3
-0.609919,-0.529893,-0.316919,-0.060773,0.165009,0.400085,0.623966,0.811697,1.01521,1.1765,1.316513,1.350515,1.298128,1.174434,1.123453,0.674287,0.469493,0.231937,-0.064449,-0.304773,-0.472425,-0.53324,-0.433301,-0.242058,0.25623,0.792156,1.045287,1.340145,1.488462,1.473093,1.346961,1.263466,1.310688,1.316265,1.305193,1.388234,1.551507,1.673549,1.574684,1.240743,0.957866,0.685813,0.379718,0.117415,-0.348442,-0.5408,-0.618636,-0.615248,-0.733943,-0.889036,-1.204551,-1.290943,-1.409456,-1.458579,-1.340879,-1.195462,-1.065075,-0.959766,-0.846731,-0.728903,-0.691431,-0.770052,-0.887507,-0.999758,-1.103373,-1.192074,-1.336512,-1.335694,-1.359334,-1.322532,-1.242308,-0.937911,-0.820992,-0.700355,2
-0.460374,-0.393802,-0.266276,-0.034591,0.209135,0.450335,0.679586,0.924867,1.152874,1.339708,1.510073,1.446026,1.396801,1.469815,1.53075,1.394422,1.158181,0.946826,0.73172,0.460125,0.207799,-0.057812,-0.273339,-0.449706,-0.492434,-0.405367,-0.254436,-0.05741,0.17777,0.413481,0.651204,0.907483,1.130183,1.352151,1.33861,1.334035,1.41876,1.385639,1.360752,1.35819,1.351968,1.324886,1.17648,0.945911,0.732233,0.47707,0.20198,-0.017591,-0.225121,-0.40286,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,-1.075224,6
-0.408329,-0.373894,-0.259233,-0.031558,0.244546,0.497825,0.728826,0.943364,1.16339,1.36781,1.389247,1.352033,1.368668,1.478424,1.479281,1.3023,1.145384,0.923986,0.673091,0.441026,0.185501,-0.064622,-0.250658,-0.417316,-0.419648,-0.322445,-0.130459,0.084337,0.292495,0.542533,0.775815,1.002187,1.253424,1.360779,1.289095,1.232502,1.260456,1.317391,1.299556,1.255482,1.304186,1.371926,1.164934,1.011276,0.781475,0.532106,0.286682,0.057412,-0.148414,-0.319359,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,-1.100494,5
-0.722762,-0.64173,-0.462273,-0.192133,0.091704,0.343561,0.664761,0.947738,1.173158,1.336051,1.358475,1.412242,1.442343,1.440654,1.389563,1.177681,0.931143,0.630711,0.318047,-0.251283,-0.494635,-0.669218,-0.660236,-0.538146,-0.307757,-0.045898,0.239722,0.479061,0.75554,1.014373,1.333503,1.428391,1.372267,1.2927,1.375835,1.360737,1.355099,1.420778,1.493912,1.57488,1.543665,1.205806,0.917287,0.60765,0.327476,0.038765,-0.204237,-0.469982,-0.662466,-0.531075,-0.616184,-0.90292,-1.063201,-1.261674,-1.44178,-1.38384,-1.255271,-1.097697,-0.815357,-0.570253,-0.562991,-0.710404,-0.818033,-0.958311,-1.127575,-1.248678,-1.332641,-1.376215,-1.337036,-1.191885,-1.074859,-0.967325,-0.721934,-0.532508,2
-0.383837,-0.385414,-0.218887,-0.002955,0.211605,0.476245,0.720997,0.913456,1.117159,1.375041,1.349846,1.35169,1.404331,1.42461,1.48995,1.338786,1.096062,0.88777,0.68169,0.415493,0.161872,-0.084805,-0.27628,-0.407802,-0.420809,-0.335825,-0.180276,0.01462,0.230265,0.47772,0.7152,0.955139,1.208718,1.393885,1.30929,1.305808,1.311953,1.368896,1.366847,1.28512,1.254191,1.319736,1.301916,1.054481,0.806923,0.550292,0.309309,0.079612,-0.130646,-0.315751,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,-1.096441,6
-0.690614,-0.598238,-0.430884,0.142235,0.34882,0.615547,1.164054,1.397919,1.331217,1.339385,1.392747,1.493208,1.544391,1.39438,1.201081,0.551349,-0.310821,-0.532244,-0.649177,-0.586831,-0.445777,-0.229308,0.014521,0.244275,0.523743,0.815707,1.132201,1.335301,1.429773,1.374778,1.288746,1.285751,1.30127,1.332307,1.481773,1.444747,1.43304,1.244913,0.947994,0.626899,0.341742,0.065351,-0.197264,-0.45095,-0.588002,-0.522416,-0.657426,-0.788216,-0.972014,-1.104765,-1.261038,-1.421781,-1.486863,-1.47453,-1.110155,-0.938309,-0.785222,-0.570496,-0.412017,-0.416782,-0.528324,-0.718492,-0.880292,-1.003895,-1.119276,-1.275957,-1.294035,-1.354911,-1.366291,-1.286194,-1.183174,-1.034578,-0.845281,-0.628377,3
-0.487824,-0.475027,-0.293357,-0.066971,0.178189,0.451033,0.688585,0.962052,1.134207,1.374747,1.437082,1.447349,1.428281,1.512067,1.454132,1.25356,0.990103,0.777797,0.539457,0.283609,0.046901,-0.124191,-0.35791,-0.440468,-0.469197,-0.368232,-0.201468,0.02248,0.251378,0.520959,0.784764,1.001103,1.220192,1.474116,1.437632,1.395647,1.416731,1.464766,1.38703,1.374197,1.430115,1.352379,1.168858,0.947385,0.701125,0.448742,0.201253,-0.033511,-0.251171,-0.426094,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,-1.065486,6
-0.386493,-0.390275,-0.250998,-0.026372,0.232461,0.492628,0.74182,0.955573,1.156156,1.31723,1.451628,1.371597,1.374298,1.471888,1.562725,1.455004,1.260837,0.988159,0.708052,0.521449,0.271447,0.013221,-0.222025,-0.415854,-0.448491,-0.365033,-0.238504,-0.055649,0.171003,0.408073,0.662803,0.903401,1.117491,1.322295,1.258642,1.246486,1.304567,1.381052,1.328036,1.283631,1.32162,1.355388,1.228082,0.95456,0.705688,0.468501,0.228358,0.029987,-0.189151,-0.338964,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,-1.089935,6
-0.759831,-0.766149,-0.569881,-0.264651,0.004939,0.324715,0.576336,0.919905,1.230268,1.364471,1.355092,1.414723,1.492947,1.44773,1.298884,1.093762,0.482348,0.290358,-0.294433,-0.55517,-0.761344,-0.764339,-0.622469,-0.42857,-0.176981,0.081288,0.382503,0.711657,1.393826,1.551393,1.573969,1.454608,1.365985,1.346865,1.491367,1.603192,1.625702,1.462868,1.170012,0.860537,0.564061,0.270119,-0.010791,-0.264256,-0.50018,-0.702569,-0.533681,-0.655411,-0.768946,-0.856583,-1.15092,-1.315603,-1.440354,-1.34784,-1.221312,-1.105177,-0.934379,-0.783031,-0.698686,-0.601967,-0.433868,-0.389112,-0.505083,-0.672688,-0.862539,-1.077006,-1.198572,-1.276763,-1.34471,-1.294294,-1.225689,-1.081416,-0.768124,-0.636488,5
-0.707006,-0.740151,-0.545033,-0.012578,0.306762,0.736739,1.052682,1.297379,1.375106,1.378542,1.342704,1.35871,1.422929,1.346022,1.130097,0.756258,0.460537,0.151776,-0.149215,-0.444742,-0.647784,-0.703142,-0.634433,-0.19899,0.349431,0.659558,0.950712,1.279929,1.446431,1.405284,1.311941,1.387911,1.366127,1.383422,1.365893,1.396461,1.5582,1.511236,1.316157,0.985613,0.782531,0.434537,0.133194,-0.176035,-0.416555,-0.640679,-0.352765,-0.547922,-0.655201,-0.688072,-0.922151,-1.095446,-1.345882,-1.526075,-1.541284,-1.393431,-1.220371,-1.000737,-0.875655,-0.798983,-0.62073,-0.433459,-0.552099,-0.929178,-1.098881,-1.241296,-1.307662,-1.331086,-1.329876,-1.274635,-1.183674,-0.870229,-0.649033,-0.461294,2
-0.391501,-0.403912,-0.272149,-0.080538,0.153475,0.393223,0.635591,0.833141,1.100708,1.331982,1.379915,1.378716,1.394294,1.457291,1.490331,1.424766,1.274292,1.079994,0.888777,0.634393,0.385332,0.103916,-0.160106,-0.326895,-0.435941,-0.401686,-0.289062,-0.135216,0.057473,0.280839,0.515092,0.747548,0.987895,1.216944,1.378203,1.293294,1.260426,1.302196,1.343281,1.306133,1.298429,1.362454,1.32154,1.116799,0.874569,0.62395,0.369206,0.101896,-0.127341,-0.292366,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,-1.09272,6
-0.848959,-0.743506,-0.552575,-0.292323,0.010216,0.348006,0.670409,1.224215,1.365716,1.326426,1.307467,1.33824,1.465454,1.393467,1.217896,1.054139,0.709452,0.42851,0.070443,-0.271743,-0.584667,-0.763536,-0.823901,-0.766833,-0.590053,-0.338317,-0.077515,0.209526,0.834166,1.171461,1.325876,1.351429,1.465454,1.408854,1.342087,1.365442,1.309391,1.503921,1.502822,1.378081,1.059084,0.706567,0.381774,0.064618,-0.234046,-0.528396,-0.728202,-0.173516,-0.26427,-0.48416,-0.671601,-0.882095,-1.130121,-1.395512,-1.589789,-1.617825,-1.406447,-0.956665,-0.712403,-0.519659,-0.273117,-0.193711,-0.313919,-0.534661,-1.027086,-1.237689,-1.429005,-1.514593,-1.485715,-1.373256,-1.002303,-0.821978,-0.551504,-0.325679,3
-0.42018,-0.419069,-0.252231,-0.032161,0.240807,0.464449,0.710746,0.931982,1.097451,1.336214,1.329366,1.339176,1.421355,1.535739,1.485395,1.350281,1.147239,0.95012,0.713726,0.451734,0.192814,-0.075157,-0.258394,-0.442298,-0.382181,-0.306017,-0.172994,0.024346,0.287357,0.522252,0.785392,1.020639,1.262364,1.377674,1.283464,1.225347,1.245706,1.310857,1.279022,1.212946,1.272174,1.358055,1.25385,1.053955,0.8126,0.556364,0.304681,0.047797,-0.17951,-0.363265,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,-1.096399,6
-0.710428,-0.645754,-0.48673,-0.237453,0.075111,0.376321,0.622986,0.972903,1.208052,1.415718,1.372269,1.336367,1.383655,1.458039,1.433427,1.2715,0.91368,0.593923,0.358645,0.108013,-0.187262,-0.457022,-0.665947,-0.743717,-0.665108,-0.423024,-0.16307,0.105529,0.384611,0.625211,0.915873,1.218954,1.394751,1.334852,1.403396,1.340174,1.389203,1.305885,1.41488,1.396913,1.464716,1.495811,1.389397,1.07251,0.747398,0.44064,0.147785,-0.166812,-0.422637,-0.596208,-0.483666,-0.576145,-0.764683,-0.917643,-1.03383,-1.196822,-1.396976,-1.463037,-1.411301,-1.309106,-1.187951,-0.975543,-0.676011,-0.551275,-0.678623,-0.990768,-1.086215,-1.212273,-1.33975,-1.365694,-0.980382,-0.675075,-0.511826,-0.415379,2
-0.437821,-0.418768,-0.290834,-0.061408,0.212897,0.465599,0.719197,0.976754,1.230089,1.468294,1.395636,1.365025,1.438386,1.51984,1.493099,1.298348,1.124533,0.904272,0.66934,0.469839,0.215184,-0.054142,-0.314883,-0.491478,-0.491215,-0.399592,-0.239217,-0.028158,0.199896,0.442113,0.682956,0.924856,1.119783,1.348488,1.420442,1.292543,1.274774,1.306793,1.330543,1.295182,1.269321,1.337404,1.279876,1.035162,0.796605,0.546085,0.28647,0.038589,-0.176182,-0.363931,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,-1.080886,6
-0.37025,-0.396422,-0.256179,-0.055157,0.18496,0.421613,0.674439,0.91324,1.151363,1.347318,1.408638,1.402641,1.32662,1.372465,1.46106,1.436106,1.248857,1.076696,0.860818,0.609346,0.375826,0.103077,-0.131294,-0.338313,-0.427837,-0.357851,-0.260589,-0.085469,0.124433,0.341143,0.581259,0.811549,1.051742,1.297023,1.282709,1.230287,1.248277,1.318302,1.305341,1.300892,1.224097,1.305148,1.32662,1.116931,0.843408,0.609095,0.339034,0.106114,-0.118392,-0.286181,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,-1.101818,6
-0.621633,-0.593585,-0.386528,-0.174938,0.102593,0.395281,0.591647,1.111184,1.311035,1.371663,1.357859,1.378937,1.284374,1.181353,0.916611,0.709453,0.446639,0.203347,-0.361593,-0.524194,-0.574571,-0.601502,-0.434165,-0.23428,0.015338,0.533725,0.80432,1.102049,1.42583,1.525603,1.469778,1.478338,1.5254,1.326361,1.397342,1.421567,1.569416,1.586502,1.304877,1.027718,0.738076,0.460477,0.161124,-0.101283,-0.346707,-0.54111,-0.523348,-0.55258,-0.682464,-0.849057,-1.046742,-1.175409,-1.325041,-1.37688,-1.309816,-1.275313,-1.141034,-1.031044,-0.90955,-0.819318,-0.720966,-0.785654,-0.886713,-0.975592,-1.073673,-1.187081,-1.275594,-1.349069,-1.348203,-1.267975,-1.111701,-1.021672,-0.760043,-0.59098,5
-0.422766,-0.35875,-0.206301,0.020525,0.265757,0.521539,0.765132,0.978393,1.10782,1.303184,1.370064,1.319762,1.361586,1.465579,1.439581,1.285663,1.081633,0.813926,0.545879,0.296352,0.070713,-0.176705,-0.375083,-0.464118,-0.437611,-0.301987,-0.123973,0.102005,0.310349,0.557936,0.785761,1.012304,1.241391,1.473492,1.352543,1.270215,1.263056,1.30827,1.300735,1.264563,1.281707,1.401525,1.341239,1.096516,0.851604,0.580675,0.309125,0.05939,-0.16461,-0.350083,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,-1.093183,6
-0.480378,-0.441267,-0.309336,-0.068658,0.379596,0.590908,0.868722,1.060844,1.224501,1.291519,1.347931,1.354758,1.339173,1.176374,0.985713,0.749071,0.469239,0.19765,-0.058097,-0.226992,-0.40851,-0.427486,-0.355617,-0.26928,-0.011859,0.122776,0.371353,0.634055,0.906031,1.184403,1.412931,1.572295,1.515796,1.403872,1.323503,1.327925,1.376009,1.465523,1.592731,1.6327,1.395844,1.180453,0.638391,0.135699,-0.096607,-0.301995,-0.418384,-0.809153,-0.838947,-0.959329,-1.073048,-1.140615,-1.22978,-1.260447,-1.297502,-1.206889,-1.181323,-1.054368,-0.969113,-0.885615,-0.84118,-0.869944,-0.952761,-0.977957,-1.073851,-1.15012,-1.183856,-1.243308,-1.264551,-1.12142,-1.081613,-0.993224,-0.944131,-0.850926,4
-0.629746,-0.604873,-0.511117,-0.261337,0.031997,0.248391,0.544046,0.809377,1.131242,1.28994,1.385068,1.429712,1.46162,1.387143,1.29184,0.937011,0.640722,0.322832,0.024714,-0.261724,-0.511575,-0.626615,-0.627951,-0.494442,-0.296166,-0.033193,0.236676,0.523923,0.820318,1.122939,1.369448,1.376378,1.319351,1.271119,1.359492,1.396501,1.400969,1.440653,1.35717,1.520899,1.533916,1.251945,0.634917,0.320933,0.085858,-0.131909,-0.373668,-0.548972,-0.592806,-0.629781,-0.768391,-1.105243,-1.227354,-1.357507,-1.40733,-1.393201,-1.253,-1.194249,-1.036219,-0.829042,-0.711857,-0.585454,-0.451839,-0.453281,-0.973317,-1.210819,-1.380603,-1.380533,-1.359928,-1.230555,-1.132719,-1.0276,-0.864047,-0.729834,2
-0.438944,-0.437848,-0.312439,-0.084575,0.188256,0.443985,0.690634,0.909087,1.059366,1.29633,1.420584,1.354837,1.397298,1.462654,1.481635,1.39769,1.254455,0.968181,0.722901,0.495467,0.25958,-0.006598,-0.240333,-0.356408,-0.397911,-0.284888,-0.144843,0.048954,0.278932,0.518674,0.770842,1.011817,1.221386,1.374404,1.316484,1.260521,1.303961,1.352097,1.325094,1.283219,1.340552,1.337617,1.176772,0.951549,0.709282,0.463083,0.219545,-0.007948,-0.196482,-0.348835,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,-1.093656,6
